entity_type,entity_id,canonical_ids,embedding
student,U00266,"['CANON_CLOUD', 'CANON_CPLUS', 'CANON_PYTHON', 'CANON_MARKETING', 'CANON_JAVA']","[0.012121910229325294, 0.1738528460264206, 0.18314583599567413, 0.03816176950931549, -0.14102686941623688, 0.03145048767328262, 0.11121806502342224, -0.1946597397327423, -0.08190244436264038, 0.14391908049583435, 0.016725296154618263, 0.032667376101017, -0.032206837087869644, 0.05753258615732193, 0.03167262300848961, -0.2381313592195511, -0.04713020101189613, -0.027060408145189285, -0.043263956904411316, 0.15076807141304016, 0.16115598380565643, -0.05445099622011185, 0.17611603438854218, 0.043976426124572754, 0.07369404286146164, -0.1944861263036728, -0.22491706907749176, -0.21016505360603333, 0.025955889374017715, -0.13697777688503265, 0.12100187689065933, -0.04976622760295868, -0.11562296748161316, 0.05893877148628235, 0.15972760319709778, -0.18484562635421753, 0.023191818967461586, -0.17556339502334595, 0.12812066078186035, 0.1655593067407608, 0.18561288714408875, 0.009027712047100067, 0.02697128802537918, -0.07937929779291153, 0.1028880849480629, -0.1330394148826599, -0.13877205550670624, -0.05541308969259262, 0.16321133077144623, 0.10077401250600815, -0.07594838738441467, -0.08601640909910202, 0.008675705641508102, 0.04529466852545738, 0.17338113486766815, -0.18663346767425537, -0.1084490567445755, 0.15142765641212463, -0.09464069455862045, -0.07845886051654816, 0.15990440547466278, 0.08382924646139145, -0.20163358747959137, 0.15726743638515472]"
student,U00267,"['CANON_ML', 'CANON_MARKETING']","[-0.07309572398662567, 0.1323980689048767, 0.15203550457954407, 0.15128634870052338, -0.06396171450614929, 0.18628950417041779, 0.10812319815158844, -0.18285149335861206, -0.06380962580442429, 0.19543121755123138, 0.08663500845432281, 0.07746580988168716, -0.03923138603568077, -0.07427506893873215, 0.05296073481440544, -0.23996645212173462, 0.007370625622570515, -0.07909717410802841, -0.10741923749446869, -0.022754643112421036, 0.04677365720272064, -0.00821794755756855, 0.1672677844762802, 0.04716598242521286, -0.03838391602039337, -0.24171431362628937, -0.14520905911922455, -0.09419111907482147, -0.0928618460893631, -0.17610284686088562, 0.07804024964570999, 0.07075395435094833, -0.20290115475654602, 0.14202694594860077, 0.23029454052448273, -0.1813502460718155, -0.022456655278801918, -0.16612985730171204, 0.07198268920183182, 0.16762904822826385, 0.06978575885295868, 0.07574715465307236, -0.07545886188745499, -0.09433490037918091, 0.07883993536233902, -0.16933315992355347, 0.033948928117752075, -0.06698514521121979, 0.10156210511922836, 0.15539905428886414, -0.1257178634405136, -0.059685174375772476, 0.06518806517124176, 0.2574782073497772, -0.02547140046954155, -0.07900681346654892, -0.025250131264328957, 0.15586048364639282, -0.18006083369255066, -0.09121851623058319, 0.11074912548065186, 0.14588215947151184, -0.16006268560886383, 0.04571574553847313]"
student,U00268,"['CANON_CPLUS', 'CANON_MARKETING']","[0.0656227171421051, 0.22255462408065796, 0.12136874347925186, 0.23450732231140137, -0.1041378453373909, -0.02089744061231613, 0.04774494096636772, -0.22120696306228638, -0.11856193840503693, 0.10156868398189545, 0.07522546499967575, -0.05024079233407974, -0.14667117595672607, 0.006880813278257847, 0.10548845678567886, -0.17140303552150726, -0.09395115822553635, 0.032472673803567886, -0.004713521338999271, 0.07723155617713928, 0.15336833894252777, 0.0038046843837946653, 0.1443602442741394, 0.08503448963165283, 0.051060229539871216, -0.26100289821624756, -0.18457399308681488, -0.20267127454280853, -0.005064267665147781, -0.07156936079263687, 0.1256367415189743, 0.06996377557516098, -0.15233230590820312, 0.03645225986838341, 0.23659229278564453, -0.27050191164016724, -0.012422779574990273, -0.15024934709072113, 0.19560641050338745, 0.1744549721479416, 0.10575767606496811, 0.027469435706734657, -0.042156949639320374, -0.057383809238672256, 0.03921619802713394, -0.04642161726951599, -0.0768999457359314, 0.028093677014112473, 0.09638852626085281, 0.07957173883914948, -0.020397918298840523, -0.07642609626054764, -0.0029372242279350758, 0.0491386316716671, 0.13256710767745972, -0.10367471724748611, 0.10784456133842468, 0.037980251014232635, -0.12617747485637665, 0.025062022730708122, 0.15163347125053406, 0.1535373330116272, -0.24076558649539948, 0.1444091945886612]"
student,U00269,"['CANON_COMMUNICATION', 'CANON_ML', 'CANON_CPLUS', 'CANON_DATA_ANALYSIS']","[0.046686552464962006, 0.14442002773284912, 0.2028648406267166, 0.12502014636993408, -0.033892158418893814, -0.01912318728864193, 0.06590624153614044, -0.2741912305355072, -0.15625855326652527, 0.17727500200271606, 0.05933765321969986, -0.07590334862470627, -0.10434529930353165, 0.0714157372713089, 0.08873382210731506, -0.10123319178819656, -0.1365116536617279, -0.1458621323108673, 0.0001957232889253646, 0.19817745685577393, 0.19919922947883606, -0.04513048008084297, 0.03265846520662308, -0.09750370681285858, 0.13742543756961823, -0.07138563692569733, -0.10712303221225739, -0.27368947863578796, 0.15393774211406708, -0.1682656705379486, 0.16175469756126404, 0.005421639885753393, 0.016843236982822418, 0.10788380354642868, 0.07151856273412704, -0.1248689591884613, 0.08266177028417587, -0.04302721098065376, 0.12638896703720093, 0.15174484252929688, 0.21339242160320282, -0.12091604620218277, 0.07821574807167053, -0.1769290268421173, 0.17976553738117218, -0.04258349537849426, -0.19053223729133606, -0.07859832048416138, 0.17204317450523376, 0.0029077508952468634, 0.08478525280952454, 0.039115555584430695, 0.09705805033445358, 0.031295012682676315, 0.1434229463338852, -0.1137743815779686, -0.056832291185855865, 0.1288241297006607, -0.030669938772916794, -0.04431937262415886, 0.042015399783849716, 0.10239332914352417, -0.13093042373657227, 0.1760561466217041]"
student,U00270,"['CANON_MANAGEMENT', 'CANON_ML', 'CANON_CLOUD']","[-0.08620037138462067, 0.16482602059841156, 0.19784994423389435, -0.022809475660324097, -0.1283072531223297, 0.05749036371707916, 0.06900785118341446, -0.17081549763679504, -0.14095211029052734, 0.20459558069705963, -0.030682405456900597, 0.11091580241918564, 0.11785963177680969, 0.1132158488035202, -0.023394370451569557, -0.11892835795879364, -0.14055822789669037, -0.04835834726691246, -0.19953210651874542, 0.15504425764083862, 0.024687467142939568, -0.07306227833032608, 0.12135683745145798, 0.015398949384689331, 0.08558909595012665, -0.11039341986179352, -0.22421588003635406, -0.21387045085430145, 0.011500820517539978, -0.28722530603408813, 0.10287592560052872, 0.05251454934477806, -0.12377333641052246, 0.05539911612868309, 0.029798902571201324, -0.09731899201869965, -0.014733980409801006, -0.1622159332036972, 0.13407117128372192, 0.11840333044528961, 0.1472289115190506, 0.008687463589012623, 0.02343408204615116, -0.02473578043282032, 0.22982297837734222, -0.14448080956935883, -0.070863738656044, -0.1586279273033142, 0.14283432066440582, 0.13056392967700958, 0.01115013100206852, 0.06428128480911255, 0.10514238476753235, 0.08703842014074326, 0.018862832337617874, -0.11920835077762604, -0.23072455823421478, 0.2121809870004654, -0.0667962059378624, -0.10284677892923355, 0.07088664919137955, 0.061501581221818924, -0.16042204201221466, 0.022351127117872238]"
student,U00271,"['CANON_CPLUS', 'CANON_COMMUNICATION', 'CANON_CLOUD', 'CANON_MANAGEMENT', 'CANON_PYTHON']","[0.018428998067975044, 0.179334819316864, 0.17623408138751984, 0.032406315207481384, -0.17921075224876404, -0.035020388662815094, 0.10221394151449203, -0.19199073314666748, -0.011232905089855194, 0.14452725648880005, -0.03996043652296066, 0.07289240509271622, 0.01085808128118515, 0.0702911838889122, 0.023258211091160774, -0.11862828582525253, -0.15260814130306244, -0.03524788096547127, -0.11493601649999619, 0.2243177741765976, 0.1378582864999771, -0.11123720556497574, 0.08162828534841537, 0.005190595053136349, 0.1338614821434021, -0.15655289590358734, -0.17164157330989838, -0.273714154958725, 0.079200379550457, -0.18363913893699646, 0.17012804746627808, 0.015469457022845745, -0.11757415533065796, 0.05601013824343681, 0.04091460257768631, -0.1620350331068039, 0.04591439291834831, -0.14609380066394806, 0.10116411000490189, 0.17183685302734375, 0.2177608460187912, -0.04593530669808388, 0.07415001839399338, -0.03638310357928276, 0.18402500450611115, -0.10417446494102478, -0.1579953283071518, -0.08751679956912994, 0.1391838937997818, 0.023873163387179375, -0.01874716579914093, 0.06363770365715027, 0.0895477682352066, -0.008036036044359207, 0.1512342244386673, -0.1329708993434906, -0.14108452200889587, 0.19548602402210236, -0.023022368550300598, -0.014906414784491062, 0.10647699981927872, 0.10964027792215347, -0.2062162458896637, 0.15967798233032227]"
student,U00272,"['CANON_SQL', 'CANON_PYTHON']","[0.021470610052347183, 0.14546678960323334, 0.08692800998687744, -0.022086141631007195, -0.11058824509382248, 0.005923012737184763, 0.1507522612810135, -0.16644346714019775, -0.00739259971305728, 0.10340945422649384, -0.015275167301297188, 0.10629314184188843, -0.006149395368993282, 0.02336357720196247, 0.09621069580316544, -0.10403884947299957, 0.015091353096067905, -0.14129036664962769, -0.10307258367538452, 0.23536920547485352, 0.07200880348682404, -0.009931288659572601, -0.02269773930311203, -0.18596550822257996, 0.06422636657953262, -0.10464856773614883, 0.007968902587890625, -0.22655250132083893, -0.007911362685263157, -0.14212919771671295, 0.1764681339263916, -0.11904621869325638, -0.06501976400613785, 0.12409217655658722, 0.13942715525627136, -0.1889282763004303, 0.1141783595085144, -0.003554524155333638, 0.09340132772922516, 0.168990820646286, 0.16361106932163239, 0.0015253146411851048, 0.0597587414085865, -0.16998079419136047, 0.13967664539813995, -0.28062406182289124, -0.16283759474754333, -0.1822785884141922, 0.10331115871667862, 0.09426741302013397, -0.06800569593906403, -0.012038041837513447, -0.06533068418502808, 0.10774008929729462, 0.17909540235996246, -0.11270423233509064, -0.14376769959926605, 0.1827479898929596, -0.14420144259929657, -0.12641873955726624, 0.11362039297819138, 0.02417946234345436, -0.14207220077514648, 0.23286670446395874]"
student,U00273,"['CANON_CLOUD', 'CANON_MARKETING', 'CANON_DESIGN', 'CANON_PYTHON']","[-0.03825245052576065, 0.20055164396762848, 0.17213007807731628, 0.04320173338055611, -0.18399640917778015, 0.10166512429714203, 0.029552223160862923, -0.19792184233665466, -0.10519850254058838, 0.07166873663663864, -0.0359477661550045, 0.10295014828443527, -0.029193932190537453, -0.003434073878452182, -0.057922862470149994, -0.20768046379089355, -0.10481829196214676, -0.08743363618850708, -0.10985144227743149, 0.15261158347129822, 0.042591940611600876, -0.11698350310325623, 0.17412708699703217, 0.10459737479686737, 0.031724829226732254, -0.17491596937179565, -0.1956809014081955, -0.2130361944437027, -0.041039034724235535, -0.13349606096744537, 0.1509174406528473, -0.004064639564603567, -0.14559096097946167, 0.15404130518436432, 0.15188084542751312, -0.22460927069187164, 0.013610728085041046, -0.15701016783714294, 0.13839378952980042, 0.13243938982486725, 0.19237929582595825, 0.008568118326365948, 0.047723591327667236, -0.014364710077643394, 0.10844382643699646, -0.20992837846279144, -0.06886798143386841, -0.009910596534609795, 0.0730130523443222, 0.16879631578922272, -0.16574764251708984, 0.028672121465206146, 0.06287200003862381, 0.03430338203907013, 0.14663101732730865, -0.11057531088590622, -0.14556746184825897, 0.10693459957838058, -0.08793295919895172, -0.05421582981944084, 0.17239516973495483, 0.035147856920957565, -0.183087557554245, 0.0992763563990593]"
student,U00274,"['CANON_DESIGN', 'CANON_COMMUNICATION', 'CANON_MANAGEMENT', 'CANON_DATA_ANALYSIS', 'CANON_CPLUS']","[0.06653517484664917, 0.15901999175548553, 0.16807124018669128, 0.14391528069972992, -0.12219291925430298, -0.051225267350673676, 0.047020323574543, -0.2680722177028656, -0.14472424983978271, 0.13069558143615723, 0.020267492160201073, -0.03834576904773712, -0.029047591611742973, 0.029206326231360435, -0.047716401517391205, -0.06003545597195625, -0.16193309426307678, -0.04775585979223251, -0.011645491234958172, 0.19710156321525574, 0.07910279184579849, -0.07922974228858948, 0.14171800017356873, 0.0038071891758590937, 0.18592321872711182, -0.13482126593589783, -0.11079110205173492, -0.28197652101516724, 0.05376989766955376, -0.16373971104621887, 0.1989014446735382, 0.12035632878541946, -0.10874391347169876, 0.13427650928497314, 0.08932586014270782, -0.1676802933216095, 0.0943918451666832, -0.09935137629508972, 0.13736893236637115, 0.13251924514770508, 0.2426759898662567, -0.11504121869802475, 0.05468906834721565, -0.08682344108819962, 0.17385339736938477, -0.11868523061275482, -0.1457180231809616, -0.013966845348477364, 0.11332211643457413, 0.024470290169119835, 0.017179960384964943, 0.1349083036184311, 0.16299334168434143, 0.026100357994437218, 0.10576754063367844, -0.09081826359033585, -0.13112658262252808, 0.21822932362556458, -0.08789170533418655, 0.037234894931316376, 0.054107263684272766, 0.07627534866333008, -0.09486593306064606, 0.11815287917852402]"
student,U00275,"['CANON_ML', 'CANON_DATA_ANALYSIS', 'CANON_CLOUD']","[-0.08333247900009155, 0.09523949027061462, 0.19584982097148895, 0.0442526675760746, -0.034602563828229904, 0.15168195962905884, 0.10043300688266754, -0.21270421147346497, -0.19932821393013, 0.25745251774787903, 0.043680619448423386, 0.03198236599564552, 0.025740554556250572, -0.0076990071684122086, 0.05461997538805008, -0.19643011689186096, -0.05139714479446411, -0.1966446489095688, -0.13458651304244995, 0.09570039808750153, 0.06340567767620087, -0.004354711621999741, 0.10199879854917526, -0.03199329227209091, 0.0667494535446167, -0.09149545431137085, -0.18281693756580353, -0.20632000267505646, 0.056910596787929535, -0.24135257303714752, 0.11089719831943512, -0.0036630798131227493, -0.01763926073908806, 0.13824567198753357, 0.11234728991985321, -0.06646115332841873, 0.0228236336261034, -0.09580794721841812, 0.14253927767276764, 0.1623258739709854, 0.13091516494750977, -0.04865702614188194, 0.05866992846131325, -0.15741100907325745, 0.1848994493484497, -0.11803418397903442, -0.0609995499253273, -0.16031144559383392, 0.19423121213912964, 0.12728185951709747, -0.004358183592557907, -0.00906364992260933, 0.06390343606472015, 0.1466270238161087, 0.08371753990650177, -0.12768349051475525, -0.20567147433757782, 0.18171025812625885, -0.06236618384718895, -0.18150316178798676, 0.07633919268846512, 0.08464895933866501, -0.11985797435045242, 0.07551565021276474]"
student,U00276,"['CANON_ML', 'CANON_DESIGN', 'CANON_DATA_ANALYSIS', 'CANON_MANAGEMENT', 'CANON_CPLUS']","[0.010533898137509823, 0.16385553777217865, 0.18113628029823303, 0.12866027653217316, -0.07701306790113449, -0.0029557046946138144, 0.07919900864362717, -0.29815709590911865, -0.2456902265548706, 0.18988196551799774, 0.0361277237534523, -0.0178297758102417, -0.031985584646463394, 0.027206063270568848, -0.004303159657865763, -0.09721584618091583, -0.13333068788051605, -0.08675476163625717, -0.04789363220334053, 0.18090352416038513, 0.03948091343045235, -0.019004080444574356, 0.13818609714508057, -0.031067106872797012, 0.14607320725917816, -0.11954779922962189, -0.15068501234054565, -0.2771642804145813, 0.03148317337036133, -0.17102675139904022, 0.16487383842468262, 0.13369640707969666, -0.08348618447780609, 0.10268056392669678, 0.09096071124076843, -0.1267077624797821, 0.049142614006996155, -0.10561469197273254, 0.20002692937850952, 0.10905665159225464, 0.20939235389232635, -0.08410824835300446, 0.05993557348847389, -0.09819735586643219, 0.1541222631931305, -0.13267487287521362, -0.06275241076946259, -0.05217866227030754, 0.1478329747915268, 0.09196306765079498, 0.019149601459503174, 0.1074293851852417, 0.10072275996208191, 0.07257798314094543, 0.08532965183258057, -0.0935923159122467, -0.17941641807556152, 0.21949505805969238, -0.10477973520755768, -0.04771328717470169, 0.06784011423587799, 0.04574936255812645, -0.1038990244269371, 0.1275157332420349]"
student,U00277,"['CANON_ML', 'CANON_SQL', 'CANON_DESIGN']","[-0.06353051960468292, 0.14801856875419617, 0.24422240257263184, 0.09166239202022552, -0.05260413885116577, 0.10934974253177643, 0.09201706200838089, -0.2392307072877884, -0.21026316285133362, 0.18449780344963074, 0.01558197382837534, 0.004937390796840191, -0.02034963294863701, 0.04958560690283775, 0.006013904232531786, -0.10939754545688629, -0.13058379292488098, -0.1717284768819809, -0.06561530381441116, 0.1405450850725174, 0.031709033995866776, 0.014403939247131348, 0.05249845236539841, -0.016835859045386314, 0.049591753631830215, -0.10417455434799194, -0.15117833018302917, -0.21222862601280212, -0.048211660236120224, -0.1634274125099182, 0.1417839080095291, 0.051389679312705994, -0.1184612587094307, 0.15395581722259521, 0.14951767027378082, -0.13415789604187012, 0.05183590203523636, -0.057410746812820435, 0.19383792579174042, 0.15164144337177277, 0.1485665738582611, -0.00682961056008935, 0.03734835982322693, -0.19420520961284637, 0.11165153980255127, -0.22381040453910828, -0.05309875309467316, -0.09589256346225739, 0.13904546201229095, 0.13537845015525818, 0.039910126477479935, 0.05786014720797539, 0.029035720974206924, 0.12670093774795532, 0.05961937457323074, -0.09371016174554825, -0.17037558555603027, 0.2536211609840393, -0.14766624569892883, -0.13166731595993042, 0.12181007117033005, 0.05944473296403885, -0.06134839728474617, 0.13209591805934906]"
student,U00278,"['CANON_CPLUS', 'CANON_JAVA', 'CANON_MARKETING', 'CANON_MANAGEMENT']","[0.05269685760140419, 0.17652903497219086, 0.1565137505531311, 0.10217418521642685, -0.12784640491008759, -0.04360344260931015, 0.11582755297422409, -0.21146371960639954, -0.08943045884370804, 0.15974228084087372, 0.06244947388768196, 0.0022707555908709764, 0.010204201564192772, 0.08830374479293823, -0.014113593846559525, -0.16599254310131073, -0.04254146292805672, 0.10389750450849533, -0.0052984319627285, 0.11459898948669434, 0.11449572443962097, -0.02993479184806347, 0.24464504420757294, 0.03220279887318611, 0.1166529580950737, -0.2382008135318756, -0.18804791569709778, -0.1794312447309494, -0.034648895263671875, -0.1719859391450882, 0.10803022980690002, 0.08610157668590546, -0.2142522633075714, 0.024711856618523598, 0.16700129210948944, -0.19089102745056152, 0.024997010827064514, -0.20914117991924286, 0.10804732888936996, 0.1287245899438858, 0.176498681306839, 0.027714380994439125, -0.06390749663114548, -0.05226966738700867, 0.11663567274808884, -0.1421440690755844, -0.11322041600942612, -0.036851923912763596, 0.13848555088043213, 0.07973723113536835, -0.028711043298244476, -0.04146897792816162, 0.07926464825868607, 0.12137224525213242, 0.040689174085855484, -0.1600952297449112, -0.07746671140193939, 0.23407122492790222, -0.18890893459320068, 0.002130319830030203, 0.0930115208029747, 0.09502582252025604, -0.15501010417938232, 0.09217939525842667]"
student,U00279,"['CANON_COMMUNICATION', 'CANON_SQL']","[0.07986816018819809, 0.14781776070594788, 0.1671246439218521, 0.05158955231308937, -0.1064223125576973, -0.057229526340961456, 0.00990013126283884, -0.12180254608392715, 0.03458592668175697, 0.038597069680690765, -0.00745305884629488, -0.03915172442793846, 0.011151309125125408, 0.1594039648771286, 0.007500010542571545, 0.023794298991560936, -0.14567257463932037, -0.08323365449905396, -0.012153537943959236, 0.21610645949840546, 0.17098137736320496, -0.08327080309391022, -0.04766882210969925, -0.08706464618444443, 0.12343273311853409, -0.07145250588655472, 0.009913970716297626, -0.21003709733486176, 0.045349907130002975, -0.2040800154209137, 0.19152380526065826, -0.10554549843072891, -0.09151630848646164, 0.1748025119304657, 0.13283199071884155, -0.23062773048877716, 0.16556662321090698, 0.035248249769210815, 0.03633682057261467, 0.2001357227563858, 0.17245706915855408, -0.04472443461418152, -0.00393127603456378, -0.22057348489761353, 0.2169533669948578, -0.1928820163011551, -0.3374825119972229, -0.13064147531986237, 0.06272722035646439, -0.019442690536379814, 0.12040399760007858, 0.038617052137851715, 0.09183593839406967, 0.036773502826690674, 0.11092593520879745, -0.10073155909776688, -0.0002613309188745916, 0.1688191443681717, -0.12190726399421692, 0.011470927856862545, 0.04649772495031357, 0.10760863125324249, -0.07062836736440659, 0.11795401573181152]"
student,U00280,"['CANON_JAVA', 'CANON_ML', 'CANON_CLOUD', 'CANON_MARKETING']","[-0.05588000267744064, 0.12062523514032364, 0.20678675174713135, 0.03221515566110611, -0.10496836155653, 0.13884951174259186, 0.0983717143535614, -0.1471133679151535, -0.09294954687356949, 0.18829534947872162, 0.040876250714063644, 0.04119551554322243, 0.04816707596182823, 0.04051918908953667, -0.023144977167248726, -0.2549503743648529, -0.01669478602707386, -0.0391911119222641, -0.07212752103805542, 0.041751179844141006, 0.0987439826130867, -0.036688391119241714, 0.2217872142791748, 0.0966375544667244, 0.03221716359257698, -0.19685469567775726, -0.24217922985553741, -0.1234273612499237, -0.04115823656320572, -0.20351441204547882, 0.07512078434228897, -0.024159427732229233, -0.1630486398935318, 0.10702381283044815, 0.19433103501796722, -0.14450302720069885, 0.004756443668156862, -0.19185230135917664, 0.0883006900548935, 0.16770660877227783, 0.12420395761728287, 0.04822470620274544, -0.03675231710076332, -0.10525375604629517, 0.1178208664059639, -0.16193071007728577, -0.08830863982439041, -0.08473563939332962, 0.15958034992218018, 0.14038823544979095, -0.0704672783613205, -0.10200779885053635, 0.05812838673591614, 0.15282069146633148, 0.05526387318968773, -0.17684103548526764, -0.1372489333152771, 0.20346643030643463, -0.14164768159389496, -0.11887985467910767, 0.13349050283432007, 0.10302475094795227, -0.13402031362056732, 0.037671562284231186]"
student,U00281,"['CANON_CPLUS', 'CANON_MANAGEMENT', 'CANON_DESIGN']","[0.03504118323326111, 0.18372203409671783, 0.16274826228618622, 0.15390412509441376, -0.15134254097938538, -0.07221775501966476, 0.06483372300863266, -0.2447589486837387, -0.18357402086257935, 0.11452126502990723, -0.02132062055170536, -0.013214150443673134, -0.010581975802779198, 0.03275497630238533, -0.0754595696926117, -0.03487638756632805, -0.20218855142593384, 0.045246705412864685, -0.026750922203063965, 0.16732607781887054, -0.01075979508459568, -0.027914829552173615, 0.16194911301136017, 0.1046164333820343, 0.1559387743473053, -0.17851129174232483, -0.19052739441394806, -0.2582203149795532, -0.04543144255876541, -0.08275940269231796, 0.16406439244747162, 0.22259454429149628, -0.19754470884799957, 0.03769442439079285, 0.08039155602455139, -0.15408924221992493, 0.023247791454195976, -0.15207423269748688, 0.22577817738056183, 0.09671854972839355, 0.19003498554229736, -0.04291123151779175, 0.04059004411101341, 0.000825741677545011, 0.0719510018825531, -0.11946242302656174, -0.012105559930205345, 0.04514843598008156, 0.09055536240339279, 0.06052251532673836, 0.020419400185346603, 0.1561228334903717, 0.08781422674655914, -0.01545894518494606, 0.07298059016466141, -0.06992968171834946, -0.15533076226711273, 0.25582200288772583, -0.10417094826698303, 0.0509699322283268, 0.1138586550951004, 0.055704399943351746, -0.0967773050069809, 0.11690474301576614]"
student,U00282,"['CANON_PYTHON', 'CANON_ML', 'CANON_CLOUD', 'CANON_COMMUNICATION']","[-0.05413852632045746, 0.13111604750156403, 0.2231835126876831, 0.0015399556141346693, -0.13958580791950226, 0.10582432895898819, 0.12200869619846344, -0.1751430183649063, 0.009541386738419533, 0.17873801290988922, -0.03062659502029419, 0.10028500854969025, -0.0020271544344723225, 0.02029530704021454, 0.03571510687470436, -0.19386278092861176, -0.10896508395671844, -0.1587977558374405, -0.13300159573554993, 0.17157863080501556, 0.1473652422428131, -0.11373543739318848, 0.054339341819286346, 0.0026416205801069736, 0.05985148251056671, -0.13105951249599457, -0.1714722216129303, -0.2227962613105774, 0.07215487957000732, -0.19114899635314941, 0.14719076454639435, -0.05439369007945061, -0.08891648799180984, 0.1301800012588501, 0.06363062560558319, -0.1250632256269455, 0.04515853524208069, -0.12603840231895447, 0.053145285695791245, 0.1957380771636963, 0.19808568060398102, -0.03349309042096138, 0.08876977860927582, -0.10367260873317719, 0.16909781098365784, -0.13658970594406128, -0.12949132919311523, -0.1157272607088089, 0.15890267491340637, 0.055443696677684784, -0.06666572391986847, 0.023240208625793457, 0.08257058262825012, 0.05770241841673851, 0.1406484693288803, -0.13661235570907593, -0.1647108495235443, 0.1973004937171936, -0.011413311585783958, -0.10133370757102966, 0.123350590467453, 0.12041717022657394, -0.17765271663665771, 0.15451881289482117]"
student,U00283,"['CANON_JAVA', 'CANON_DATA_ANALYSIS']","[0.06371370702981949, 0.025720374658703804, 0.12808197736740112, 0.0076522547751665115, -0.005174039397388697, 0.02730225771665573, 0.11580339074134827, -0.21390505135059357, -0.17494501173496246, 0.19336406886577606, 0.1207822859287262, -0.07795140892267227, 0.03171903267502785, 0.03024904988706112, -0.035485029220581055, -0.20349779725074768, 0.11286903917789459, -0.06686393171548843, 0.08281732350587845, 0.10362447053194046, 0.12236002832651138, -0.0005777152837254107, 0.252957284450531, -0.11009294539690018, 0.1599484235048294, -0.07626331597566605, -0.08071611821651459, -0.14990738034248352, 0.06859772652387619, -0.19181466102600098, 0.09792211651802063, -0.06286835670471191, 0.0071978080086410046, 0.13666082918643951, 0.15457920730113983, -0.05625354126095772, 0.12552426755428314, -0.08890260756015778, 0.03248750418424606, 0.09199859946966171, 0.21016892790794373, -0.1007530689239502, 0.006634271237999201, -0.20157165825366974, 0.16196604073047638, -0.14814531803131104, -0.198246031999588, -0.09960564225912094, 0.1987268179655075, 0.06712446361780167, -0.03571941703557968, -0.09428215026855469, 0.09570019692182541, 0.16573694348335266, 0.09707952290773392, -0.19725552201271057, -0.20034636557102203, 0.22247277200222015, -0.1598113626241684, -0.11490534245967865, 0.004613372962921858, -0.0009402118157595396, -0.00031081947963684797, 0.07364112138748169]"
student,U00284,"['CANON_PYTHON', 'CANON_SQL']","[0.021470610052347183, 0.14546678960323334, 0.08692800998687744, -0.022086141631007195, -0.11058824509382248, 0.005923012737184763, 0.1507522612810135, -0.16644346714019775, -0.00739259971305728, 0.10340945422649384, -0.015275167301297188, 0.10629314184188843, -0.006149395368993282, 0.02336357720196247, 0.09621069580316544, -0.10403884947299957, 0.015091353096067905, -0.14129036664962769, -0.10307258367538452, 0.23536920547485352, 0.07200880348682404, -0.009931288659572601, -0.02269773930311203, -0.18596550822257996, 0.06422636657953262, -0.10464856773614883, 0.007968902587890625, -0.22655250132083893, -0.007911362685263157, -0.14212919771671295, 0.1764681339263916, -0.11904621869325638, -0.06501976400613785, 0.12409217655658722, 0.13942715525627136, -0.1889282763004303, 0.1141783595085144, -0.003554524155333638, 0.09340132772922516, 0.168990820646286, 0.16361106932163239, 0.0015253146411851048, 0.0597587414085865, -0.16998079419136047, 0.13967664539813995, -0.28062406182289124, -0.16283759474754333, -0.1822785884141922, 0.10331115871667862, 0.09426741302013397, -0.06800569593906403, -0.012038041837513447, -0.06533068418502808, 0.10774008929729462, 0.17909540235996246, -0.11270423233509064, -0.14376769959926605, 0.1827479898929596, -0.14420144259929657, -0.12641873955726624, 0.11362039297819138, 0.02417946234345436, -0.14207220077514648, 0.23286670446395874]"
student,U00285,"['CANON_PYTHON', 'CANON_ML']","[-0.05862027034163475, 0.16404862701892853, 0.20540453493595123, -0.02548838220536709, -0.05786285176873207, 0.06354688853025436, 0.1581081748008728, -0.2695873975753784, -0.0910148024559021, 0.18122291564941406, -0.0007900427444837987, 0.12050436437129974, -0.10765475034713745, 0.059591617435216904, 0.11826368421316147, -0.18145610392093658, -0.06282945722341537, -0.2012092024087906, -0.10283754020929337, 0.2440657913684845, 0.143532395362854, -0.07126536965370178, -0.0135685158893466, -0.1881028711795807, 0.01595303975045681, -0.05018075928092003, -0.09987358748912811, -0.2357412427663803, 0.09037479758262634, -0.13490107655525208, 0.1160920113325119, -0.047727711498737335, -0.001821861951611936, 0.06646104156970978, -0.007595026399940252, -0.08230850100517273, 0.021464798599481583, -0.07643729448318481, 0.08220355212688446, 0.08666212111711502, 0.22307799756526947, -0.029924098402261734, 0.12042566388845444, -0.10378871858119965, 0.13056983053684235, -0.1608341485261917, -0.060399461537599564, -0.1256711632013321, 0.1613929271697998, 0.09773808717727661, -0.08111422508955002, 0.037785474210977554, 0.005082405637949705, 0.07840472459793091, 0.12529738247394562, -0.10203108191490173, -0.16291272640228271, 0.13585367798805237, -0.026431014761328697, -0.1471555083990097, 0.08924614638090134, 0.012590767815709114, -0.1829514503479004, 0.2506636381149292]"
