entity_type,entity_id,canonical_ids,embedding
student,U00615,"['CANON_0008', 'CANON_0004', 'CANON_0009', 'CANON_0000', 'CANON_0003']","[0.012896141968667507, 0.0534653440117836, 0.16175054013729095, 0.049772247672080994, -0.06881824880838394, 0.045845869928598404, 0.14519530534744263, -0.15597891807556152, -0.11671241372823715, 0.19623425602912903, 0.08722081780433655, 0.022605791687965393, 0.10534040629863739, 0.007484563160687685, -0.010104433633387089, -0.20775677263736725, 0.025100648403167725, -0.0792832225561142, -0.04070661962032318, 0.08151544630527496, 0.0600535124540329, -0.009232205338776112, 0.14116841554641724, 0.011109673418104649, 0.0962844118475914, -0.16598118841648102, -0.10958340018987656, -0.16930170357227325, 0.002847920637577772, -0.2533313035964966, 0.14730435609817505, -0.018785620108246803, -0.10825565457344055, 0.14971010386943817, 0.205626979470253, -0.09110945463180542, 0.13157500326633453, -0.11971242725849152, 0.10925403982400894, 0.16687999665737152, 0.1143198236823082, -0.045355424284935, -0.02303016558289528, -0.1775761991739273, 0.1678488850593567, -0.20833374559879303, -0.1270117610692978, -0.14026308059692383, 0.16160649061203003, 0.07551391422748566, -0.005121069494634867, -0.11055178195238113, 0.06578615307807922, 0.17664490640163422, 0.09693887829780579, -0.16319042444229126, -0.16491135954856873, 0.22668832540512085, -0.17938268184661865, -0.11720224469900131, 0.1334943026304245, 0.12489576637744904, -0.10890131443738937, 0.05109722912311554]"
student,U00616,"['CANON_0007', 'CANON_0009', 'CANON_0002', 'CANON_0004', 'CANON_0001']","[0.07160262018442154, 0.15167811512947083, 0.1862504631280899, 0.05690954253077507, -0.09041479229927063, -0.07339627295732498, 0.17973124980926514, -0.23396117985248566, -0.08444301784038544, 0.1415540724992752, 0.0523143894970417, 0.012087557464838028, -0.01618945226073265, 0.12096347659826279, 0.08703386783599854, -0.18007755279541016, -0.018133608624339104, -0.05551835522055626, 0.01553215179592371, 0.17667725682258606, 0.1282210797071457, -0.011110246181488037, 0.06312229484319687, -0.06718771904706955, 0.10442769527435303, -0.1836782991886139, -0.0857577845454216, -0.21816441416740417, 0.014318232424557209, -0.1569826751947403, 0.19370649755001068, 0.017720963805913925, -0.1116332933306694, 0.04718248173594475, 0.12304067611694336, -0.12395283579826355, 0.13069334626197815, -0.140939399600029, 0.15801088511943817, 0.10494028031826019, 0.14693884551525116, -0.004765530116856098, 0.004926168359816074, -0.1406896859407425, 0.153814435005188, -0.22235651314258575, -0.14469289779663086, -0.08049595355987549, 0.15613780915737152, 0.010226575657725334, 0.028566798195242882, -0.09586429595947266, 0.002731685061007738, 0.12268359214067459, 0.1676148623228073, -0.15311412513256073, -0.0805039256811142, 0.17038360238075256, -0.1812301129102707, -0.06532853096723557, 0.14570042490959167, 0.12598255276679993, -0.14324069023132324, 0.18651196360588074]"
student,U00617,"['CANON_0011', 'CANON_0007']","[-0.02273077331483364, 0.24951061606407166, 0.2638205289840698, 0.09466750174760818, -0.13227525353431702, 0.010543924756348133, -0.011198626831173897, -0.2843698561191559, -0.2271326184272766, 0.07476051896810532, -0.052334342151880264, -0.0188539307564497, -0.045442383736371994, 0.14904701709747314, -0.05565163865685463, -0.07446590065956116, -0.17491070926189423, -0.11548546701669693, 0.03923472762107849, 0.14274246990680695, 0.000876061909366399, -0.052567265927791595, 0.11941751092672348, 0.08224526792764664, 0.07044997066259384, -0.1178465187549591, -0.13783755898475647, -0.18098285794258118, -0.053887512534856796, -0.10998919606208801, 0.19709545373916626, 0.17396053671836853, -0.1484145224094391, 0.1137995645403862, 0.05288710817694664, -0.1579292118549347, 0.0819060355424881, -0.16710233688354492, 0.2398526966571808, -0.021432578563690186, 0.1707465499639511, 0.0005922032287344337, 0.011986630968749523, -0.034769948571920395, 0.16634950041770935, -0.26417821645736694, -0.04677627980709076, 0.08021508157253265, 0.05214947834610939, 0.07366688549518585, -0.024982012808322906, 0.08371653407812119, 0.155904158949852, 0.088718481361866, 0.10860573500394821, -0.06193186342716217, -0.10777556151151657, 0.12864123284816742, -0.14590589702129364, -0.01446153037250042, 0.0992540493607521, 0.049159593880176544, -0.03824000060558319, 0.06010784953832626]"
student,U00618,"['CANON_0011', 'CANON_0004', 'CANON_0000', 'CANON_0006']","[0.042115528136491776, 0.13936848938465118, 0.15309274196624756, 0.0976526215672493, -0.08943828195333481, 0.011874055489897728, 0.07090497761964798, -0.2542240619659424, -0.17571724951267242, 0.10043492913246155, 0.0802246555685997, -0.02156500518321991, -0.011259782128036022, 0.025057155638933182, -0.10477577149868011, -0.19938747584819794, -0.0007760884473100305, -0.04152427986264229, 0.06115267798304558, 0.10105663537979126, 0.06909001618623734, -0.06690669059753418, 0.2589176297187805, 0.03682322800159454, 0.10204747319221497, -0.16246923804283142, -0.11009973287582397, -0.15262632071971893, -0.03375810757279396, -0.17885340750217438, 0.16391712427139282, 0.07671303302049637, -0.12933215498924255, 0.17414046823978424, 0.20397630333900452, -0.15791243314743042, 0.12710630893707275, -0.17145724594593048, 0.09381800144910812, 0.04055105522274971, 0.20042747259140015, -0.056825727224349976, -0.04334869608283043, -0.10336101055145264, 0.14667953550815582, -0.2538028955459595, -0.11835883557796478, 0.01313463319092989, 0.08713768422603607, 0.09749515354633331, -0.10311824828386307, -0.035603370517492294, 0.1547471433877945, 0.17582446336746216, 0.08909150958061218, -0.1395939439535141, -0.11525438725948334, 0.1644008755683899, -0.20538118481636047, -0.019423894584178925, 0.09293441474437714, 0.05274070054292679, -0.06486288458108902, 0.04243093729019165]"
student,U00619,"['CANON_0006', 'CANON_0003', 'CANON_0008', 'CANON_0004', 'CANON_0005']","[-0.012969228439033031, 0.1310984343290329, 0.17458365857601166, 0.048918988555669785, -0.1225387379527092, 0.02996942773461342, 0.15325871109962463, -0.15691214799880981, -0.06632179766893387, 0.1735517829656601, 0.05034346505999565, 0.07784003764390945, 0.10741734504699707, 0.04904557019472122, -0.04711567237973213, -0.21136416494846344, -0.04653586819767952, 0.014003566466271877, -0.0676080659031868, 0.0719841718673706, 0.07016950845718384, -0.042588770389556885, 0.19181518256664276, 0.0855468213558197, 0.06468432396650314, -0.23207010328769684, -0.1870027482509613, -0.13652661442756653, -0.03987240791320801, -0.24935778975486755, 0.12114759534597397, 0.08962611854076385, -0.20598921179771423, 0.07518671452999115, 0.16039802134037018, -0.11633826047182083, 0.07828462868928909, -0.23789431154727936, 0.08223718404769897, 0.1046857237815857, 0.11236823350191116, 0.016079824417829514, -0.06621038913726807, -0.05985211953520775, 0.1517104208469391, -0.198867529630661, -0.07036140561103821, -0.06806880235671997, 0.12696225941181183, 0.06823547184467316, -0.0576847605407238, -0.07513128221035004, 0.11724391579627991, 0.18667468428611755, 0.013112764805555344, -0.16321320831775665, -0.1241282969713211, 0.21876822412014008, -0.16218669712543488, -0.0409979447722435, 0.1281663030385971, 0.15179261565208435, -0.15262414515018463, 0.02736986242234707]"
student,U00620,"['CANON_0000', 'CANON_0009', 'CANON_0011', 'CANON_0010']","[0.057009778916835785, 0.0880998894572258, 0.18264125287532806, 0.14485390484333038, -0.07115291804075241, -0.02402660995721817, 0.05626891925930977, -0.23769879341125488, -0.12948858737945557, 0.09307055175304413, 0.08083607256412506, 0.00018264391110278666, 0.016009168699383736, 0.011002735234797001, -0.04535898193717003, -0.10200239717960358, -0.06510147452354431, -0.13097813725471497, -0.0022173793986439705, 0.14780178666114807, 0.03248663246631622, -0.08777657151222229, 0.09458101540803909, 0.00829631183296442, 0.12107593566179276, -0.1352887898683548, -0.025805434212088585, -0.2348937839269638, 0.005008447449654341, -0.2163555920124054, 0.21199467778205872, 0.05574788898229599, -0.11087822169065475, 0.2507288455963135, 0.17791713774204254, -0.16074614226818085, 0.16517215967178345, -0.058850351721048355, 0.12162385135889053, 0.15486778318881989, 0.1737048178911209, -0.10317913442850113, -0.011752952821552753, -0.1787761002779007, 0.18082338571548462, -0.2556805908679962, -0.16872572898864746, -0.07254716753959656, 0.08616796880960464, 0.04328479990363121, -0.013647315092384815, 0.024406712502241135, 0.1334708333015442, 0.10057401657104492, 0.10386684536933899, -0.08703291416168213, -0.10869545489549637, 0.17335432767868042, -0.1794329583644867, 0.0022168587893247604, 0.11857564002275467, 0.10525673627853394, -0.09645485132932663, 0.08974745124578476]"
student,U00621,"['CANON_0004', 'CANON_0000', 'CANON_0006']","[0.05871213600039482, 0.11315258592367172, 0.10765986144542694, 0.07208649814128876, -0.05382286384701729, 0.005064851604402065, 0.10970564931631088, -0.23045924305915833, -0.1281414031982422, 0.13736937940120697, 0.12119689583778381, -0.01761489361524582, 0.0157181266695261, 0.030282767489552498, -0.024865679442882538, -0.22701382637023926, 0.0810907632112503, -0.030856486409902573, 0.046627383679151535, 0.07759435474872589, 0.1257782280445099, -0.03722542151808739, 0.2579580843448639, -0.044327229261398315, 0.10906074941158295, -0.16567230224609375, -0.07616463303565979, -0.12314384430646896, 0.008650069124996662, -0.22794249653816223, 0.14560569822788239, 0.024801399558782578, -0.09235148876905441, 0.14004731178283691, 0.2129165232181549, -0.13585324585437775, 0.136789008975029, -0.17106293141841888, 0.04496603459119797, 0.06031788885593414, 0.17006324231624603, -0.04440557211637497, -0.07444050163030624, -0.13156700134277344, 0.1796012967824936, -0.22531446814537048, -0.16450533270835876, -0.054976124316453934, 0.12196532636880875, 0.07943955808877945, -0.09103379398584366, -0.12010407447814941, 0.13886703550815582, 0.23850508034229279, 0.07984856516122818, -0.16843080520629883, -0.07687164843082428, 0.13841228187084198, -0.21298882365226746, -0.05226469039916992, 0.054456260055303574, 0.08701257407665253, -0.08409380912780762, 0.041144754737615585]"
student,U00622,"['CANON_0008', 'CANON_0005']","[-0.010850567370653152, 0.07400725781917572, 0.1511206477880478, 0.11850576847791672, -0.08055147528648376, 0.009936810471117496, 0.2280479222536087, -0.1644156575202942, -0.021283553913235664, 0.24545517563819885, 0.08833783864974976, 0.13921710848808289, 0.11756301671266556, -0.04459355026483536, -0.02278684824705124, -0.14395253360271454, -0.061005204916000366, 0.000407012936193496, -0.11337215453386307, 0.05817608907818794, -0.02361036092042923, -0.0036746137775480747, 0.09556266665458679, 0.025930387899279594, 0.06018233299255371, -0.2521744966506958, -0.11405017971992493, -0.15759021043777466, -0.051919709891080856, -0.23553194105625153, 0.10862970352172852, 0.21816718578338623, -0.23049065470695496, 0.053990643471479416, 0.10799072682857513, -0.05059932544827461, 0.07049252837896347, -0.19684602320194244, 0.05009676516056061, 0.12511812150478363, 0.08720314502716064, -0.018093379214406013, -0.04432686045765877, -0.05435676500201225, 0.11961071938276291, -0.1497650295495987, 0.058620352298021317, -0.07490415871143341, 0.11614925414323807, 0.014290431514382362, -0.04109220951795578, 0.03811393678188324, 0.11617115885019302, 0.2248479276895523, -0.10074681788682938, -0.07470587641000748, -0.15629388391971588, 0.3161449730396271, -0.12820768356323242, -0.004670537076890469, 0.09323659539222717, 0.1810217648744583, -0.1449405401945114, 0.057434726506471634]"
student,U00623,"['CANON_0006', 'CANON_0009']","[0.039935093373060226, 0.1816922128200531, 0.09067739546298981, 0.12011536210775375, -0.08593115210533142, -0.03097742237150669, 0.07240370661020279, -0.16137611865997314, -0.07874999940395355, 0.06498116254806519, 0.05882957577705383, 0.017321525141596794, 0.02788235805928707, 0.053555116057395935, 0.05320292338728905, -0.113047294318676, 4.5691525883739814e-05, -0.014104797504842281, -0.054000504314899445, 0.08052584528923035, 0.04256843402981758, -0.011963953264057636, 0.07521166652441025, -0.031189370900392532, 0.04783812537789345, -0.21831105649471283, -0.013388960622251034, -0.14637260138988495, -0.07526504248380661, -0.22387832403182983, 0.19449491798877716, 0.017744150012731552, -0.18842753767967224, 0.12722277641296387, 0.24537651240825653, -0.25380203127861023, 0.14197510480880737, -0.11556264013051987, 0.1379605084657669, 0.13707217574119568, 0.0690467357635498, 0.049663323909044266, -0.10296184569597244, -0.12464123219251633, 0.17674291133880615, -0.31222832202911377, -0.1585787683725357, -0.12689867615699768, 0.04894500598311424, 0.08719097822904587, 0.001982305897399783, -0.1056755930185318, 0.05866876244544983, 0.22428348660469055, 0.08356907218694687, -0.09384780377149582, 0.0387587733566761, 0.0810333862900734, -0.2774559557437897, -0.024791395291686058, 0.12034530192613602, 0.1455533653497696, -0.1494184136390686, 0.025454241782426834]"
student,U00624,"['CANON_0000', 'CANON_0003']","[-0.0065901209600269794, 0.07901877909898758, 0.07451874762773514, 0.026523083448410034, -0.09930737316608429, 0.0711735412478447, 0.0413062684237957, -0.15738651156425476, -0.18048138916492462, 0.1825409084558487, 0.04420855641365051, 0.0307926032692194, 0.13376381993293762, -0.03998323902487755, -0.0018988045630976558, -0.2171161025762558, -0.0006476136040873826, -0.14942535758018494, -0.12375880032777786, 0.09092755615711212, 0.024022730067372322, -0.04045559838414192, 0.18503408133983612, 0.04538944736123085, 0.1400432586669922, -0.11590782552957535, -0.12706099450588226, -0.2058408260345459, 0.07136546075344086, -0.29244643449783325, 0.1804802417755127, -0.011104011908173561, -0.00015218445332720876, 0.17782510817050934, 0.17183709144592285, -0.09725111722946167, 0.11258386075496674, -0.11079590022563934, 0.15312312543392181, 0.13855060935020447, 0.10187756270170212, -0.1133168414235115, 0.019635431468486786, -0.09584274142980576, 0.24962104856967926, -0.14070452749729156, -0.13508038222789764, -0.1349470615386963, 0.14670413732528687, 0.10529059916734695, -0.055634643882513046, -0.08371026068925858, 0.11969862878322601, 0.12030424177646637, 0.17282700538635254, -0.14648178219795227, -0.1912991851568222, 0.07106839865446091, -0.0762823224067688, -0.12083752453327179, 0.09415316581726074, 0.09980560094118118, -0.13195990025997162, -0.024851256981492043]"
student,U00625,"['CANON_0008', 'CANON_0002', 'CANON_0010']","[0.03881073370575905, 0.03881935775279999, 0.24892902374267578, 0.2117146998643875, -0.041179072111845016, -0.020597223192453384, 0.18617193400859833, -0.21422922611236572, -0.01550962496548891, 0.15750345587730408, 0.12320085614919662, 0.023387646302580833, -0.024198003113269806, -0.0016360633308067918, 0.07516088336706161, -0.15334950387477875, -0.14351798593997955, -0.08932418376207352, -0.02016657590866089, 0.08640038222074509, 0.16305206716060638, -0.05175548791885376, 0.008889871649444103, 0.0682465210556984, 0.050186991691589355, -0.22053897380828857, -0.13890883326530457, -0.23044078052043915, 0.05193045362830162, -0.1862739473581314, 0.1317402720451355, 0.11053862422704697, -0.15976621210575104, 0.12299841642379761, 0.13395510613918304, -0.05750597268342972, 0.08054187148809433, -0.1242753341794014, 0.1025097444653511, 0.19691741466522217, 0.10209815949201584, -0.05106037110090256, -0.029827330261468887, -0.174159437417984, 0.084436796605587, -0.07638105750083923, -0.06307897716760635, -0.032670218497514725, 0.15939617156982422, -0.06005079671740532, 0.04665214940905571, -0.016087505966424942, 0.05960854887962341, 0.07176332920789719, 0.03837226331233978, -0.10711866617202759, -0.016567256301641464, 0.20572875440120697, -0.08149290829896927, 0.003978603053838015, 0.16769567131996155, 0.2729267179965973, -0.1832996904850006, 0.20512735843658447]"
student,U00626,"['CANON_0005', 'CANON_0010']","[0.05385085940361023, 0.10943098366260529, 0.19503295421600342, 0.10522077232599258, -0.10823743790388107, -0.10279920697212219, 0.13343913853168488, -0.192006915807724, 0.04513872414827347, 0.11970288306474686, 0.06404770910739899, 0.1151851937174797, 0.09911205619573593, 0.09662909805774689, -0.03349689766764641, -0.0701868087053299, -0.14284290373325348, -0.00021335986093617976, -0.08045826852321625, 0.15831910073757172, 0.07733514159917831, -0.13043659925460815, 0.08777297288179398, 0.037499621510505676, 0.12532275915145874, -0.20425137877464294, -0.08854323625564575, -0.20381872355937958, 0.021855413913726807, -0.2685745358467102, 0.1553235799074173, 0.18455637991428375, -0.20494577288627625, 0.11174701154232025, 0.037537217140197754, -0.11024463176727295, 0.10554724931716919, -0.1859011948108673, 0.010349955409765244, 0.1327892541885376, 0.14425382018089294, -0.051743071526288986, -0.06461635231971741, -0.052987437695264816, 0.1928981989622116, -0.16005975008010864, -0.14546239376068115, -0.06662245094776154, 0.09118327498435974, -0.05693621560931206, -0.013158566318452358, 0.06170393154025078, 0.19054313004016876, 0.08696921169757843, -0.060561683028936386, -0.09816160798072815, -0.07398414611816406, 0.2108616828918457, -0.09974940121173859, 0.12160209566354752, 0.07271599769592285, 0.1885104775428772, -0.177638977766037, 0.09117656946182251]"
student,U00627,"['CANON_0011', 'CANON_0001', 'CANON_0004', 'CANON_0005', 'CANON_0008']","[0.009358714334666729, 0.1106007993221283, 0.20183484256267548, 0.052238114178180695, -0.12279562652111053, 0.007766281254589558, 0.20111852884292603, -0.22006827592849731, -0.06139180436730385, 0.16499434411525726, 0.04885688051581383, 0.1068940982222557, 0.03025861829519272, 0.005180884152650833, -0.08792517334222794, -0.20630285143852234, -0.04032564163208008, -0.02652055397629738, -0.01632021553814411, 0.14500655233860016, 0.03685872629284859, -0.07171487808227539, 0.16208407282829285, 0.0307249054312706, 0.06719662994146347, -0.20395395159721375, -0.13643993437290192, -0.18225781619548798, -0.048432108014822006, -0.1605405956506729, 0.13641956448554993, 0.11528941988945007, -0.1927565336227417, 0.10567396134138107, 0.11550625413656235, -0.08823730796575546, 0.09163662791252136, -0.20058219134807587, 0.06131940335035324, 0.07708419859409332, 0.19666655361652374, -0.034489504992961884, 0.009027302265167236, -0.07013454288244247, 0.0944390743970871, -0.23439960181713104, -0.01674991101026535, -0.01773565448820591, 0.11498568207025528, 0.05591606721282005, -0.11525195837020874, 0.019372090697288513, 0.09512518346309662, 0.1429387480020523, 0.033114656805992126, -0.13046011328697205, -0.2037239372730255, 0.29698610305786133, -0.14875614643096924, -0.025169620290398598, 0.14568932354450226, 0.07816027104854584, -0.1272665560245514, 0.13469335436820984]"
student,U00628,"['CANON_0005', 'CANON_0004', 'CANON_0011', 'CANON_0008']","[0.010833363980054855, 0.0986710712313652, 0.21959704160690308, 0.08152927458286285, -0.10823479294776917, 0.005065149627625942, 0.1681380718946457, -0.20246833562850952, -0.10324763506650925, 0.16790342330932617, 0.061575088649988174, 0.053523462265729904, 0.0612337701022625, 0.03353428840637207, -0.14007708430290222, -0.17169535160064697, -0.07066167145967484, 0.015041482634842396, 0.014644826762378216, 0.10005655884742737, 0.016072601079940796, -0.049793750047683716, 0.19309712946414948, 0.09301409125328064, 0.0829484760761261, -0.20689964294433594, -0.1682063192129135, -0.15426594018936157, -0.07404826581478119, -0.16884459555149078, 0.11978817731142044, 0.1553887128829956, -0.22203309834003448, 0.10132534801959991, 0.13584518432617188, -0.08239227533340454, 0.09058448672294617, -0.20688728988170624, 0.07576589286327362, 0.07260753214359283, 0.17329518496990204, -0.02929762750864029, -0.02634112909436226, -0.07639502733945847, 0.08835004270076752, -0.2112286537885666, -0.016190888360142708, 0.006721526850014925, 0.10973036289215088, 0.05008548125624657, -0.05531507357954979, 0.025710735470056534, 0.12533004581928253, 0.147708922624588, -0.017088789492845535, -0.12807771563529968, -0.19251056015491486, 0.32485318183898926, -0.16943806409835815, 0.00025737282703630626, 0.13033251464366913, 0.08847031742334366, -0.07885225862264633, 0.0678412988781929]"
student,U00629,"['CANON_0006', 'CANON_0007', 'CANON_0009', 'CANON_0003']","[-0.01354868896305561, 0.21485871076583862, 0.16377270221710205, 0.053719304502010345, -0.1268215775489807, 0.012610268779098988, 0.05022100359201431, -0.17104516923427582, -0.1214800700545311, 0.11508633941411972, -0.005977105814963579, 0.0304071307182312, 0.07402113080024719, 0.12275410443544388, 0.06404250115156174, -0.14068566262722015, -0.06954764574766159, -0.067718006670475, -0.08860567957162857, 0.10108844935894012, 0.060004983097314835, -0.01985166035592556, 0.09344977885484695, 0.03029779903590679, 0.06514974683523178, -0.1888168305158615, -0.1168111190199852, -0.1657850444316864, -0.025836724787950516, -0.25377190113067627, 0.19483035802841187, 0.02989163249731064, -0.15330760180950165, 0.09205419570207596, 0.15879788994789124, -0.20033246278762817, 0.10695040225982666, -0.16941341757774353, 0.19868095219135284, 0.11092168837785721, 0.07159749418497086, 0.04856763407588005, -0.059454284608364105, -0.08283986896276474, 0.2303651124238968, -0.26423129439353943, -0.15071310102939606, -0.11329074949026108, 0.09886585175991058, 0.08651641756296158, 0.0117731848731637, -0.1007898673415184, 0.08849599212408066, 0.17308522760868073, 0.12386789172887802, -0.129220113158226, -0.03694208711385727, 0.07388686388731003, -0.19372589886188507, -0.07480396330356598, 0.12430465966463089, 0.15353527665138245, -0.1558019071817398, 0.01540954876691103]"
student,U00630,"['CANON_0005', 'CANON_0010', 'CANON_0000']","[0.07306351512670517, 0.0823715403676033, 0.13213391602039337, 0.12403300404548645, -0.06780438870191574, -0.06865257769823074, 0.12242399901151657, -0.23921452462673187, -0.04653892293572426, 0.16395553946495056, 0.1130116805434227, 0.07121239602565765, 0.07931996136903763, 0.015499443747103214, -0.007063364610075951, -0.11767866462469101, -0.04650040343403816, -0.07767098397016525, -0.06204193830490112, 0.14651581645011902, 0.06166461482644081, -0.09334300458431244, 0.13375428318977356, -0.040522970259189606, 0.16185475885868073, -0.1713656187057495, -0.0335254929959774, -0.22426533699035645, 0.05833318084478378, -0.2890274226665497, 0.18691085278987885, 0.14732219278812408, -0.10919678956270218, 0.1696530431509018, 0.10037776082754135, -0.10425934940576553, 0.1448068469762802, -0.13443723320960999, 0.03278109431266785, 0.1327584832906723, 0.16408930718898773, -0.11789721250534058, -0.039408128708601, -0.10775424540042877, 0.23361997306346893, -0.168263778090477, -0.15539905428886414, -0.09288877993822098, 0.11507391929626465, -0.0161266066133976, -0.04186966270208359, 0.030838806182146072, 0.1942978799343109, 0.15206657350063324, 0.008119914680719376, -0.09894618391990662, -0.11173052340745926, 0.18106025457382202, -0.11884279549121857, 0.05252775922417641, 0.04062876105308533, 0.1549534797668457, -0.14287124574184418, 0.07654402405023575]"
student,U00631,"['CANON_0007', 'CANON_0000', 'CANON_0006']","[0.020900722593069077, 0.20502658188343048, 0.11596432328224182, 0.11443515866994858, -0.06351880729198456, 0.012513554655015469, 0.051041193306446075, -0.277306467294693, -0.163054957985878, 0.14658766984939575, 0.06798646599054337, 0.001245147199369967, -0.008408823050558567, 0.0565466582775116, 0.09287270158529282, -0.15851348638534546, 0.005969068966805935, -0.12380429357290268, -0.024523189291357994, 0.08783961087465286, 0.08588048815727234, -0.012887588702142239, 0.15899433195590973, -0.08282656222581863, 0.0923549085855484, -0.15975818037986755, -0.0391756109893322, -0.15942922234535217, 0.026597853749990463, -0.24896018207073212, 0.19978348910808563, 0.10038185864686966, -0.07639031112194061, 0.12433864176273346, 0.14939431846141815, -0.16999201476573944, 0.12439949065446854, -0.15963362157344818, 0.14442379772663116, 0.041741322726011276, 0.12662625312805176, -0.019285254180431366, -0.06213563680648804, -0.09434173256158829, 0.25760912895202637, -0.2384282648563385, -0.12931452691555023, -0.05920396000146866, 0.09862273931503296, 0.07429620623588562, -0.06530417501926422, -0.06507933139801025, 0.16457167267799377, 0.2632683217525482, 0.1001637652516365, -0.09922929853200912, -0.019557861611247063, 0.042055752128362656, -0.18417467176914215, -0.06327743828296661, 0.0243182685226202, 0.13310936093330383, -0.11002062261104584, 0.036623772233724594]"
student,U00632,"['CANON_0006', 'CANON_0004', 'CANON_0002', 'CANON_0011']","[0.0652233362197876, 0.16972389817237854, 0.1966341882944107, 0.13909931480884552, -0.11296779662370682, -0.054056212306022644, 0.10310040414333344, -0.24775463342666626, -0.15244920551776886, 0.06708603352308273, 0.06017942354083061, -0.049121107906103134, -0.05916571989655495, 0.08695773780345917, -0.07539146393537521, -0.187204048037529, -0.10120915621519089, 0.027543943375349045, 0.08163590729236603, 0.11492219567298889, 0.11442410200834274, -0.05436154082417488, 0.1972913295030594, 0.1146429181098938, 0.08809446543455124, -0.21819591522216797, -0.1873060017824173, -0.18370622396469116, -0.051233116537332535, -0.10824966430664062, 0.16298864781856537, 0.11446229368448257, -0.18646733462810516, 0.08328159153461456, 0.18705536425113678, -0.16391344368457794, 0.09414698928594589, -0.2026243656873703, 0.156669482588768, 0.047040507197380066, 0.17004528641700745, -0.011971886269748211, -0.04147752746939659, -0.07665492594242096, 0.07966724783182144, -0.1950874924659729, -0.08984235674142838, 0.07088872045278549, 0.09624471515417099, 0.04140642657876015, -0.01625092513859272, -0.03903922438621521, 0.07982848584651947, 0.08664567768573761, 0.11033991724252701, -0.1454712152481079, -0.04496133700013161, 0.1587466597557068, -0.1865263432264328, 0.028821218758821487, 0.16105057299137115, 0.11199802160263062, -0.1056608036160469, 0.10766315460205078]"
student,U00633,"['CANON_0009', 'CANON_0000']","[0.08881761878728867, 0.04913315549492836, 0.03531460091471672, 0.10676922649145126, -0.012222161516547203, -0.03602667897939682, 0.08751337975263596, -0.1859750896692276, -0.1494477242231369, 0.1515112668275833, 0.12138751149177551, -0.022403225302696228, 0.05762553587555885, -0.03555283322930336, 0.058353304862976074, -0.10847793519496918, 0.09256160259246826, -0.12687915563583374, -0.03203762322664261, 0.1090511605143547, -0.009000387042760849, 0.022434860467910767, 0.06316812336444855, -0.1409931629896164, 0.1494808942079544, -0.11335107684135437, 0.07788161188364029, -0.20371177792549133, 0.02104998007416725, -0.23347876965999603, 0.2144639939069748, -0.02061094157397747, -0.018161240965127945, 0.1907159388065338, 0.2214721292257309, -0.1408543884754181, 0.19553089141845703, 0.012939809821546078, 0.12622562050819397, 0.16786734759807587, 0.10165155678987503, -0.10395849496126175, -0.01060505025088787, -0.21249517798423767, 0.21435163915157318, -0.23557448387145996, -0.17538407444953918, -0.18314309418201447, 0.10799174755811691, 0.06035640463232994, 0.034163717180490494, -0.07401265949010849, 0.04996255785226822, 0.19837221503257751, 0.13970009982585907, -0.07816782593727112, -0.10105188190937042, 0.1273941546678543, -0.21703886985778809, -0.0819217786192894, 0.06157958135008812, 0.08011825382709503, -0.07061987370252609, 0.0420563705265522]"
student,U00634,"['CANON_0006', 'CANON_0009']","[0.039935093373060226, 0.1816922128200531, 0.09067739546298981, 0.12011536210775375, -0.08593115210533142, -0.03097742237150669, 0.07240370661020279, -0.16137611865997314, -0.07874999940395355, 0.06498116254806519, 0.05882957577705383, 0.017321525141596794, 0.02788235805928707, 0.053555116057395935, 0.05320292338728905, -0.113047294318676, 4.5691525883739814e-05, -0.014104797504842281, -0.054000504314899445, 0.08052584528923035, 0.04256843402981758, -0.011963953264057636, 0.07521166652441025, -0.031189370900392532, 0.04783812537789345, -0.21831105649471283, -0.013388960622251034, -0.14637260138988495, -0.07526504248380661, -0.22387832403182983, 0.19449491798877716, 0.017744150012731552, -0.18842753767967224, 0.12722277641296387, 0.24537651240825653, -0.25380203127861023, 0.14197510480880737, -0.11556264013051987, 0.1379605084657669, 0.13707217574119568, 0.0690467357635498, 0.049663323909044266, -0.10296184569597244, -0.12464123219251633, 0.17674291133880615, -0.31222832202911377, -0.1585787683725357, -0.12689867615699768, 0.04894500598311424, 0.08719097822904587, 0.001982305897399783, -0.1056755930185318, 0.05866876244544983, 0.22428348660469055, 0.08356907218694687, -0.09384780377149582, 0.0387587733566761, 0.0810333862900734, -0.2774559557437897, -0.024791395291686058, 0.12034530192613602, 0.1455533653497696, -0.1494184136390686, 0.025454241782426834]"
