entity_type,entity_id,canonical_ids,embedding
student,U00204,"['CANON_0003', 'CANON_0010', 'CANON_0011']","[-0.07898307591676712, 0.006477720569819212, 0.051059283316135406, -0.2503206729888916, -0.07773192971944809, 0.03961007297039032, 0.1869574934244156, -0.04465291649103165, -0.02177838794887066, 0.0806385725736618, -0.07950437813997269, -0.04284020513296127, 0.08379695564508438, 0.1029590293765068, -0.12368743866682053, 0.029456568881869316, -0.15936093032360077, -0.01877725124359131, -0.004773507826030254, 0.1437549591064453, 0.06169188395142555, -0.1526539921760559, -0.11150059103965759, 0.2750791609287262, -0.015909098088741302, -0.07166168838739395, -0.08159182965755463, -0.058505699038505554, 0.04563242197036743, -0.04202621430158615, 0.03290107846260071, 0.09213631600141525, -0.1610441505908966, 0.01359153725206852, 0.18129472434520721, -0.18313510715961456, 0.01560551580041647, 0.02973017655313015, 0.19714345037937164, 0.04215902462601662, 0.0006446877960115671, -0.150160014629364, -0.32740306854248047, 0.10657830536365509, 0.09453926235437393, -0.036185372620821, 0.10705680400133133, -0.2253706008195877, 0.20137062668800354, 0.01449933834373951, -0.3337705135345459, 0.09044011682271957, 0.11084403097629547, 0.012382718734443188, 0.06690435856580734, -0.00205511087551713, -0.0888526514172554, -0.00106564920861274, -0.12061052024364471, 0.1034887358546257, 0.0866389274597168, -0.16173604130744934, -0.20519307255744934, -0.10176130384206772]"
student,U00205,"['CANON_0007', 'CANON_0005', 'CANON_0002', 'CANON_0008']","[0.20780569314956665, 0.03979485109448433, 0.03407511115074158, 0.0061057866550982, -0.16918465495109558, -0.014823953621089458, -0.006833020132035017, -0.09532687067985535, -0.013637605123221874, 0.0065613905899226665, 0.017862102016806602, 0.10648462921380997, 0.014674533158540726, 0.0245234202593565, -0.18082231283187866, 0.0035956406500190496, -0.11678405106067657, -0.0668659508228302, 0.17714554071426392, -0.08320289105176926, 0.09437833726406097, 0.036063238978385925, 0.12182611227035522, 0.1474326252937317, -0.1682811975479126, -0.2412060797214508, -0.09855401515960693, -0.09900807589292526, -0.142330139875412, -0.19955240190029144, 0.19167785346508026, -0.11030049622058868, -0.06184302642941475, 0.18489384651184082, 0.14446258544921875, 0.06361331045627594, 0.08941898494958878, -0.19041968882083893, 0.15452489256858826, 0.11067664623260498, 0.26242828369140625, -0.0875658169388771, 0.08958076685667038, 0.05224132165312767, 0.2815922796726227, -0.10034602135419846, -0.033781617879867554, 0.029249701648950577, 0.2598957121372223, -0.13254716992378235, 0.14607813954353333, -0.004286537878215313, -0.013226992450654507, 0.11164780706167221, 0.10704202950000763, 0.10830338299274445, 0.025647610425949097, 0.09847865253686905, -0.06076250225305557, 0.18217352032661438, -0.052376002073287964, 0.11977674812078476, -0.10435927659273148, 0.11388929933309555]"
student,U00206,"['CANON_0007', 'CANON_0004', 'CANON_0010', 'CANON_0005']","[0.1252741515636444, 0.12090759724378586, 0.010491163469851017, -0.3044615685939789, -0.2019219547510147, 0.03840770199894905, 0.0875571221113205, -0.04685782268643379, -0.01469335425645113, -0.036182988435029984, -0.20756639540195465, 0.18913167715072632, 0.010787272825837135, 0.06340533494949341, -0.15553011000156403, 0.0032849872950464487, -0.00881666038185358, -0.05779746174812317, 0.030504729598760605, 0.01961766555905342, 0.09173569828271866, -0.07592171430587769, 0.10591958463191986, 0.19751232862472534, 0.027468860149383545, -0.18812993168830872, -0.20903004705905914, 0.011678087525069714, -0.16509871184825897, -0.1263732612133026, 0.30462127923965454, 0.06136811524629593, 0.1491059511899948, 0.18299345672130585, 0.10229210555553436, -0.010359530337154865, 0.044769831001758575, -0.1265038400888443, 0.19845019280910492, 0.13653692603111267, 0.15108777582645416, 0.027853339910507202, -0.036610886454582214, 0.0026529182214289904, 0.14300641417503357, -0.1772434413433075, -0.15172435343265533, -0.044383980333805084, 0.17488709092140198, -0.05619974434375763, -0.0012453440576791763, 0.05585760250687599, -0.0927238017320633, 0.0625048279762268, 0.1855720579624176, 0.07861322164535522, -0.0452013723552227, 0.05294034257531166, -0.03721098229289055, 0.20264723896980286, 0.09656795859336853, -0.0392722561955452, -0.15275701880455017, 0.10737980902194977]"
student,U00207,"['CANON_0009', 'CANON_0010', 'CANON_0006', 'CANON_0011']","[-0.046840108931064606, 0.020753739401698112, 0.07642906904220581, -0.01661832071840763, -0.07246723771095276, -0.16232700645923615, 0.11871982365846634, -0.17037039995193481, 0.07713919878005981, 0.0050996956415474415, -0.14926740527153015, 0.08523914217948914, 0.1469544619321823, 0.1669614315032959, -0.1335204690694809, 0.10105935484170914, -0.03494156897068024, -0.10160049796104431, -0.05228407308459282, 0.03441961854696274, 0.08075292408466339, -0.19922615587711334, 0.005439272616058588, 0.12203709036111832, -0.05410446599125862, -0.2112581878900528, -0.12590713798999786, 0.07299571484327316, 0.08052007108926773, -0.02418036386370659, 0.018459482118487358, 0.10976631939411163, -0.07252009212970734, -0.03917321935296059, 0.09298606961965561, -0.2064422070980072, -0.007395382504910231, -0.08031804114580154, 0.05154222249984741, 0.059979598969221115, 0.1415918469429016, 0.07727784663438797, -0.1830732673406601, -0.021183982491493225, 0.30932381749153137, -0.20550796389579773, -0.12248638272285461, -0.12448759377002716, 0.11074163019657135, -0.1458573043346405, -0.17148089408874512, 0.14796963334083557, 0.026665441691875458, 0.10454881191253662, 0.13266518712043762, -0.0063346861861646175, -0.22655807435512543, 0.16337087750434875, -0.14910529553890228, 0.18436038494110107, 0.14355938136577606, -0.13389186561107635, -0.18622666597366333, -0.13384000957012177]"
student,U00208,"['CANON_0005', 'CANON_0003', 'CANON_0011', 'CANON_0006', 'CANON_0004']","[0.1036628857254982, 0.1351270228624344, -0.1078222393989563, -0.17288126051425934, -0.21815499663352966, 0.022896848618984222, 0.12379353493452072, -0.20409758388996124, -0.1645212322473526, 0.019837981089949608, -0.1792631596326828, 0.019603915512561798, -0.013561347499489784, -0.046668101102113724, -0.3026188910007477, 0.00031279042013920844, -0.07781736552715302, -0.07616566866636276, 0.037337690591812134, -0.038753315806388855, 0.028467919677495956, -0.07715146988630295, 0.06903646141290665, 0.16977250576019287, -0.06929105520248413, -0.14071296155452728, -0.140811949968338, -0.07325540482997894, -0.16876636445522308, 0.14300701022148132, 0.01924382895231247, -0.004810043144971132, -0.16730599105358124, 0.24778802692890167, 0.1422547996044159, -0.043055713176727295, 0.13945013284683228, -0.12328040599822998, 0.1066780537366867, -0.12329274415969849, 0.1351858675479889, -0.03397069126367569, -0.1462276577949524, -0.07312941551208496, 0.1277032047510147, -0.12139246612787247, -0.04715916886925697, -0.06582561880350113, 0.05510156601667404, -0.04563411697745323, -0.19029520452022552, 0.04263722151517868, 0.17179818451404572, 0.12127453088760376, 0.16444505751132965, 0.09507152438163757, -0.08800364285707474, 0.13929586112499237, -0.07090910524129868, 0.16890110075473785, 0.05404363200068474, -0.1430419683456421, -0.22358089685440063, -0.04738107696175575]"
student,U00209,"['CANON_0010', 'CANON_0000']","[-0.0021591586992144585, -0.12103157490491867, -0.015598018653690815, -0.06833144277334213, 0.005722175817936659, -0.1308937519788742, 0.03870721906423569, -0.06823503971099854, 0.14578934013843536, 0.07713737338781357, 0.015091401524841785, 0.1370132565498352, 0.1671341061592102, 0.20694224536418915, 0.08992405980825424, 0.008963600732386112, -0.036821331828832626, -0.03180934116244316, 0.005297161638736725, 0.2294999212026596, 0.15708693861961365, -0.2313913106918335, 0.024925336241722107, 0.22875340282917023, 0.11281128972768784, -0.011581162922084332, -0.023697061464190483, 0.14174452424049377, 0.1582046002149582, -0.126698300242424, 0.02497132122516632, 0.26755955815315247, -0.043365444988012314, -0.15974566340446472, 0.137900710105896, -0.10294096171855927, -0.08437585085630417, 0.17672540247440338, 0.1051686629652977, 0.2578754425048828, 0.09892798215150833, -0.17634958028793335, -0.2923124134540558, -0.020931197330355644, 0.06837663054466248, -0.20288506150245667, -0.11575108766555786, -0.041879814118146896, 0.2209436595439911, 0.05782051384449005, -0.058436617255210876, 0.1281270980834961, 0.029337462037801743, -0.029600955545902252, -0.004986857529729605, 0.07909446209669113, -0.11297006160020828, -0.04395577311515808, -0.031423233449459076, 0.14998190104961395, 0.10943581908941269, 0.06324975192546844, 0.057289883494377136, 0.028552372008562088]"
student,U00210,"['CANON_0005', 'CANON_0007', 'CANON_0011', 'CANON_0010']","[0.06839893013238907, 0.14674775302410126, 0.0795760303735733, -0.2729965150356293, -0.1648012101650238, -0.03824711963534355, 0.03791213408112526, -0.0655311867594719, 0.051681999117136, 0.07293706387281418, -0.16418373584747314, 0.11536586284637451, 0.03342365473508835, 0.08956386148929596, -0.1748710721731186, 0.02903805300593376, -0.03699095547199249, -0.14506444334983826, 0.036750271916389465, -0.07287207990884781, 0.04484621435403824, -0.10400885343551636, 0.03920745849609375, 0.20627538859844208, -0.0843506008386612, -0.23832358419895172, -0.16656281054019928, -0.028566427528858185, -0.03856126219034195, -0.15305250883102417, 0.19294145703315735, 0.1063685342669487, 0.019175102934241295, 0.08339227735996246, 0.11268442124128342, -0.1466798484325409, -0.0312964990735054, -0.15358614921569824, 0.20518440008163452, 0.17711937427520752, 0.15531447529792786, -0.030650122091174126, -0.11606208980083466, 0.10247469693422318, 0.27488455176353455, -0.12637458741664886, -0.08203794807195663, -0.04137711226940155, 0.16514647006988525, -0.16713465750217438, -0.128505676984787, 0.11860543489456177, 0.016226068139076233, 0.07900907844305038, 0.17047815024852753, 0.17030856013298035, -0.07778827846050262, 0.0616626963019371, 0.012766708619892597, 0.17521986365318298, 0.005473495926707983, -0.10159976780414581, -0.16644635796546936, 0.011019565165042877]"
student,U00211,"['CANON_0002', 'CANON_0004']","[0.11671023815870285, -0.03422452136874199, -0.13063105940818787, -0.06076963618397713, -0.2617482841014862, 0.029789259657263756, 0.004647380206733942, -0.06626182794570923, -0.18408453464508057, -0.19201640784740448, 0.0036446633748710155, 0.03871345892548561, -0.17639927566051483, 0.11296813189983368, -0.20255765318870544, 0.054472267627716064, -0.0031937926542013884, 0.051877461373806, 0.1364840865135193, 0.07877768576145172, 0.21024037897586823, 0.04253073409199715, 0.049718551337718964, 0.19684633612632751, 0.18721728026866913, -0.054526589810848236, -0.13339462876319885, -0.06943794339895248, -0.14380189776420593, -0.011903035454452038, 0.19698594510555267, -0.1336999535560608, 0.03313501551747322, 0.1579180359840393, 0.0916505679488182, 0.18594403564929962, 0.15727980434894562, -0.10086728632450104, 0.0246291384100914, -0.16936001181602478, 0.16976705193519592, -0.06829146295785904, 0.029751216992735863, -0.16014143824577332, 0.05954797938466072, -0.1807996779680252, -0.028687486425042152, -0.12049467116594315, 0.09038784354925156, -0.05665801465511322, 0.152204692363739, 0.07637667655944824, 0.0001972776371985674, 0.10974745452404022, 0.20956696569919586, -0.17222830653190613, 0.09027821570634842, 0.05590248107910156, -0.14388449490070343, 0.2395947128534317, 0.07445244491100311, 0.097088523209095, -0.04766929894685745, 0.012459715828299522]"
student,U00212,"['CANON_0005', 'CANON_0003', 'CANON_0007']","[0.13694888353347778, 0.13055461645126343, -0.01864584907889366, -0.2492760419845581, -0.21801261603832245, 0.10941324383020401, 0.02039678767323494, 0.009541381150484085, -0.11766507476568222, 0.12346737831830978, -0.17399609088897705, 0.09919902682304382, 0.09039270877838135, -0.06821092963218689, -0.13542887568473816, -0.10010049492120743, -0.10938198864459991, -0.06636467576026917, 0.07423921674489975, -0.05625005066394806, -0.07138131558895111, -0.010202042758464813, 0.07297064363956451, 0.17766934633255005, -0.21541185677051544, -0.21750377118587494, -0.04787268489599228, -0.17525655031204224, -0.23244714736938477, -0.0698745921254158, 0.19871601462364197, -0.04073719307780266, -0.06634954363107681, 0.3240015506744385, 0.12664566934108734, -0.07414646446704865, 0.041260283440351486, -0.09246650338172913, 0.31383153796195984, 0.10504257678985596, 0.06291341036558151, -0.06593672186136246, -0.02415449172258377, 0.12523336708545685, 0.11437099426984787, 0.023247219622135162, -0.037920016795396805, -0.02550807222723961, 0.22780023515224457, -0.06285029649734497, -0.08777375519275665, -0.015574903227388859, 0.06276088207960129, 0.03160294517874718, 0.1397627741098404, 0.1254434436559677, 0.06864257901906967, -0.031720370054244995, 0.03498556464910507, 0.04106965288519859, 0.008407115004956722, -0.07512613385915756, -0.16113893687725067, 0.046074289828538895]"
student,U00213,"['CANON_0002', 'CANON_0010', 'CANON_0005', 'CANON_0003']","[0.08853084594011307, -0.11809223890304565, -0.15335717797279358, -0.1414276510477066, -0.1856617033481598, 0.04088664799928665, 0.09375802427530289, 0.00772761320695281, -0.16643193364143372, -0.006219195201992989, -0.016189144924283028, 0.10815507918596268, -0.012994464486837387, 0.07485567778348923, -0.13554584980010986, -0.07543954998254776, -0.23110800981521606, 0.03624120354652405, 0.04069513455033302, 0.10067813098430634, 0.09972025454044342, -0.0786454975605011, 0.03427349030971527, 0.26380571722984314, 0.012656823731958866, -0.1780110001564026, -0.04825630411505699, -0.13900497555732727, -0.049615658819675446, -0.1107640266418457, 0.2523612678050995, -0.0025336388498544693, -0.1004626676440239, 0.16281653940677643, 0.014115406200289726, 0.06714765727519989, 0.13618406653404236, 0.007200954016298056, 0.3226718008518219, 0.04491051658987999, 0.002245080191642046, -0.24776023626327515, -0.12458590418100357, 0.02140635810792446, 0.1767786145210266, -0.0027453703805804253, -0.015982329845428467, -0.1825394332408905, 0.2838928997516632, -0.08644859492778778, -0.13820405304431915, 0.00020652897364925593, 0.09435290843248367, 0.047345634549856186, 0.03612113744020462, -0.06075477972626686, 0.015060500241816044, -0.1327734738588333, -0.15017017722129822, 0.1844659298658371, 0.012553932145237923, 0.029815256595611572, -0.16539409756660461, 0.021037282422184944]"
student,U00214,"['CANON_0009', 'CANON_0004', 'CANON_0002', 'CANON_0000', 'CANON_0005']","[0.1481134444475174, -0.005806318949908018, -0.11516168713569641, -0.06114395707845688, -0.2706797420978546, -0.09290265291929245, -0.0903005376458168, -0.16761253774166107, -0.047510020434856415, 0.016031721606850624, -0.030366620048880577, 0.18902316689491272, 0.0027674261946231127, 0.17174239456653595, -0.12135040760040283, -0.06229837238788605, 0.05843483656644821, -0.1764831691980362, 0.10528621822595596, 0.10740175098180771, 0.11467552930116653, -0.005079011432826519, 0.17957739531993866, 0.11108966916799545, -0.0017644398612901568, -0.12745551764965057, -0.14691081643104553, -0.05271928012371063, -0.11717738956212997, -0.021414633840322495, 0.1851382702589035, -0.08761653304100037, -0.0018997128354385495, 0.1001577228307724, 0.10734926909208298, 0.09034663438796997, 0.06019133701920509, -0.11041699349880219, 0.03119833953678608, 0.01977274939417839, 0.19217318296432495, -0.08342235535383224, 0.023751195520162582, -0.1011614128947258, 0.1915493905544281, -0.22087395191192627, -0.20067091286182404, -0.020976882427930832, 0.15071266889572144, -0.1113550215959549, 0.12886199355125427, 0.05237796530127525, 0.03771668300032616, 0.18468454480171204, 0.26846951246261597, -0.04972882196307182, -0.04794563725590706, 0.04861096665263176, -0.014832097105681896, 0.3286453187465668, 0.08024222403764725, 0.12848353385925293, -0.12368826568126678, -0.021325064823031425]"
student,U00215,"['CANON_0009', 'CANON_0011', 'CANON_0001', 'CANON_0003', 'CANON_0008']","[-0.040775615721940994, 0.07587207108736038, 0.22231143712997437, -0.06977731734514236, -0.12894515693187714, -0.05311958119273186, 0.13414250314235687, -0.23546427488327026, 0.017448697239160538, 0.1416250616312027, 0.06731637567281723, 0.022860364988446236, 0.21694216132164001, 0.12273884564638138, -0.09189113974571228, 0.060923486948013306, -0.09939491003751755, -0.17302873730659485, 0.08703798055648804, 0.14113357663154602, 0.022758619859814644, -0.04143410548567772, 0.08077706396579742, 0.10178671032190323, -0.29547980427742004, -0.06958258152008057, -0.18088406324386597, -0.02168579399585724, -0.02405514568090439, 0.013161055743694305, 0.047792498022317886, -0.08840007334947586, -0.14172671735286713, -0.00020925393619108945, 0.23922865092754364, -0.08096979558467865, 0.10387798398733139, -0.13938100636005402, 0.0630389004945755, 0.0748521015048027, 0.19078883528709412, -0.03656476363539696, -0.08336880058050156, 0.04655379801988602, 0.0960310697555542, -0.08361438661813736, 0.08980391174554825, -0.16562706232070923, 0.22208087146282196, -0.04965142160654068, -0.18169565498828888, 0.059303417801856995, -0.018612856045365334, 0.13926245272159576, 0.13125596940517426, 0.0034944540821015835, -0.14959074556827545, 0.1451021283864975, -0.13756541907787323, 0.08720727264881134, 0.07035975903272629, 0.01589513011276722, -0.2893228828907013, -0.12914611399173737]"
student,U00216,"['CANON_0004', 'CANON_0002']","[0.11671023815870285, -0.03422452136874199, -0.13063105940818787, -0.06076963618397713, -0.2617482841014862, 0.029789259657263756, 0.004647380206733942, -0.06626182794570923, -0.18408453464508057, -0.19201640784740448, 0.0036446633748710155, 0.03871345892548561, -0.17639927566051483, 0.11296813189983368, -0.20255765318870544, 0.054472267627716064, -0.0031937926542013884, 0.051877461373806, 0.1364840865135193, 0.07877768576145172, 0.21024037897586823, 0.04253073409199715, 0.049718551337718964, 0.19684633612632751, 0.18721728026866913, -0.054526589810848236, -0.13339462876319885, -0.06943794339895248, -0.14380189776420593, -0.011903035454452038, 0.19698594510555267, -0.1336999535560608, 0.03313501551747322, 0.1579180359840393, 0.0916505679488182, 0.18594403564929962, 0.15727980434894562, -0.10086728632450104, 0.0246291384100914, -0.16936001181602478, 0.16976705193519592, -0.06829146295785904, 0.029751216992735863, -0.16014143824577332, 0.05954797938466072, -0.1807996779680252, -0.028687486425042152, -0.12049467116594315, 0.09038784354925156, -0.05665801465511322, 0.152204692363739, 0.07637667655944824, 0.0001972776371985674, 0.10974745452404022, 0.20956696569919586, -0.17222830653190613, 0.09027821570634842, 0.05590248107910156, -0.14388449490070343, 0.2395947128534317, 0.07445244491100311, 0.097088523209095, -0.04766929894685745, 0.012459715828299522]"
student,U00217,"['CANON_0008', 'CANON_0010']","[0.012100140564143658, -0.10690999031066895, 0.17332646250724792, 0.03539593890309334, 0.14338238537311554, -0.024048853665590286, 0.27633166313171387, -0.1182345449924469, 0.19497162103652954, -0.013594666495919228, 0.08475688844919205, 0.05606440082192421, 0.16768161952495575, 0.09405861794948578, -0.015941953286528587, 0.07317473739385605, -0.20010901987552643, 0.0427105613052845, 0.020495571196079254, 0.19023558497428894, 0.1680179089307785, -0.1244654729962349, 0.005423075519502163, 0.12534964084625244, -0.030644051730632782, -0.04700394347310066, -0.11727515608072281, 0.13429301977157593, 0.0909249410033226, -0.2204088419675827, 0.046479567885398865, 0.06605160981416702, -0.05097992345690727, -0.1250840276479721, 0.1800193339586258, -0.01912698894739151, 0.060323357582092285, 0.01284698210656643, 0.04837004840373993, 0.20653681457042694, 0.14093440771102905, -0.08012650907039642, -0.1514623910188675, 0.06950229406356812, 0.13874292373657227, -0.1173301711678505, 0.057345252484083176, -0.08464872092008591, 0.2894989252090454, 0.13212846219539642, -0.04340881109237671, -0.05564860254526138, -0.13254819810390472, 0.005080155096948147, -0.13323764503002167, 0.04162231832742691, -0.20636069774627686, 0.12006882578134537, -0.2219391018152237, 0.1485377997159958, 0.08126943558454514, 0.07637783139944077, -0.14275936782360077, 0.12843473255634308]"
student,U00218,"['CANON_0001', 'CANON_0002', 'CANON_0000', 'CANON_0010']","[0.0067476085387170315, -0.12082211673259735, 0.00738741597160697, -0.030236851423978806, -0.15237249433994293, -0.15719929337501526, 0.01379567850381136, -0.10166847705841064, -0.026283258572220802, 0.008540579117834568, 0.14016158878803253, 0.1457984447479248, 0.10626097768545151, 0.24110282957553864, 0.021622544154524803, 0.08673886954784393, -0.10242237150669098, -0.011656390503048897, 0.08772889524698257, 0.17809118330478668, 0.20137377083301544, -0.17827703058719635, 0.09560501575469971, 0.28338006138801575, 0.04263829067349434, -0.06250634789466858, -0.0864577442407608, 0.09037180989980698, 0.13676463067531586, -0.10090216249227524, 0.17905978858470917, 0.18296478688716888, -0.025276100262999535, -0.09673059731721878, 0.07679937034845352, 0.037296656519174576, 0.07178197801113129, 0.06561703979969025, 0.19618968665599823, 0.19702783226966858, 0.19251041114330292, -0.20961129665374756, -0.16833274066448212, -0.10885357856750488, 0.07206189632415771, -0.1817931830883026, -0.045236021280288696, -0.14888708293437958, 0.2565167248249054, -0.11680514365434647, -0.05926292762160301, 0.20978210866451263, -0.003328614868223667, 0.025671111419796944, 0.031184889376163483, 0.008143732324242592, -0.021663039922714233, -0.06744327396154404, -0.13431483507156372, 0.10251384228467941, 0.038804229348897934, 0.1634131819009781, 0.02528352476656437, -0.021501993760466576]"
student,U00219,"['CANON_0001', 'CANON_0002', 'CANON_0010']","[-0.028971439227461815, -0.11899078637361526, 0.04502543434500694, -0.05346974730491638, -0.15661679208278656, -0.1052769273519516, 0.08554335683584213, -0.04375713691115379, -0.09337693452835083, -0.07874767482280731, 0.13296090066432953, 0.12791460752487183, 0.04514319449663162, 0.21426139771938324, -0.01915029063820839, 0.12424641102552414, -0.16107934713363647, 0.055098243057727814, 0.05294230952858925, 0.13196612894535065, 0.19501028954982758, -0.1425030678510666, 0.06797591596841812, 0.2646673023700714, 0.04613708704710007, -0.10218643397092819, -0.12449464201927185, 0.06416802108287811, 0.12229026854038239, -0.12040931731462479, 0.2854994833469391, 0.1264212429523468, 0.049552544951438904, -0.06043839827179909, -0.01650448702275753, 0.08616311848163605, 0.14495714008808136, -0.0004157146322540939, 0.2492169588804245, 0.14282479882240295, 0.13933764398097992, -0.15328320860862732, -0.09054664522409439, -0.09766622632741928, 0.08376358449459076, -0.10823564231395721, 0.012548049911856651, -0.23452240228652954, 0.24146662652492523, -0.17425914108753204, -0.10629753768444061, 0.1883411705493927, -0.07964309304952621, 0.021835505962371826, 0.0009087223443202674, -0.07577061653137207, -0.004939797334372997, -0.08543584495782852, -0.22314749658107758, 0.0601314939558506, 0.021546922624111176, 0.13206364214420319, -0.04631048068404198, -0.02384404093027115]"
student,U00220,"['CANON_0001', 'CANON_0000', 'CANON_0003']","[-0.014673211611807346, -0.01366150751709938, 0.031195659190416336, -0.12054909020662308, -0.177081897854805, -0.06352327018976212, 0.04453513026237488, -0.16203202307224274, -0.10106370598077774, 0.18759089708328247, 0.11181811988353729, 0.07993634790182114, 0.24939139187335968, 0.11311759799718857, 0.050728388130664825, 0.008220039308071136, -0.11488234251737595, -0.0672140121459961, 0.09943769872188568, 0.22766059637069702, 0.04831499606370926, -0.15763220191001892, 0.11998143047094345, 0.2579164505004883, -0.16239599883556366, 0.03901813551783562, -0.04873572289943695, 0.027468092739582062, 0.01806219480931759, 0.0868435874581337, 0.042554985731840134, 0.14465010166168213, -0.1715073436498642, 0.022167762741446495, 0.20259910821914673, -0.03461253270506859, 0.09118711948394775, 0.11608992516994476, 0.22265344858169556, 0.165028378367424, 0.14518658816814423, -0.2242131531238556, -0.23183490335941315, -0.06948863714933395, -0.14272096753120422, -0.08659138530492783, 0.03841239959001541, -0.1361304074525833, 0.2542957365512848, 0.023192884400486946, -0.21027933061122894, 0.15356265008449554, 0.09201113134622574, 0.003015111666172743, 0.0375872403383255, 0.09267335385084152, -0.005320599302649498, -0.06765654683113098, -0.05307433381676674, -0.04919923469424248, 0.058194614946842194, 0.09121104329824448, -0.040087636560201645, -0.07864406704902649]"
student,U00221,"['CANON_0010', 'CANON_0002', 'CANON_0011', 'CANON_0001']","[-0.04336201399564743, -0.022103581577539444, 0.08544845879077911, -0.12095718085765839, -0.18999789655208588, -0.12395888566970825, 0.07312922924757004, -0.11495130509138107, -0.06228773668408394, -0.02418241836130619, 0.09376656264066696, 0.06168279051780701, 0.012738030403852463, 0.22645364701747894, -0.1197807714343071, 0.15123160183429718, -0.12088104337453842, -0.04374047741293907, 0.07555750012397766, 0.07568846642971039, 0.18103455007076263, -0.13939757645130157, 0.03002758137881756, 0.2843643128871918, 0.0063547054305672646, -0.11794964969158173, -0.17090308666229248, 0.03186445310711861, 0.1286809742450714, -0.08537958562374115, 0.2012455016374588, 0.11738470941781998, -0.02517825923860073, -0.07625778764486313, 0.06496953964233398, -0.006958363577723503, 0.10680995881557465, -0.0778733342885971, 0.19038525223731995, 0.09595032781362534, 0.18810109794139862, -0.1499967724084854, -0.15742477774620056, -0.05731109902262688, 0.15792734920978546, -0.1406337320804596, 0.04740193858742714, -0.22813363373279572, 0.19177697598934174, -0.21417665481567383, -0.18393859267234802, 0.2351984977722168, 0.0036365222185850143, 0.07853669673204422, 0.09159616380929947, -0.011173735372722149, -0.047623321413993835, 0.001484506530687213, -0.17559053003787994, 0.1181696280837059, 0.0006154320435598493, 0.044786278158426285, -0.11174914240837097, -0.09513986855745316]"
student,U00222,"['CANON_0004', 'CANON_0002']","[0.11671023815870285, -0.03422452136874199, -0.13063105940818787, -0.06076963618397713, -0.2617482841014862, 0.029789259657263756, 0.004647380206733942, -0.06626182794570923, -0.18408453464508057, -0.19201640784740448, 0.0036446633748710155, 0.03871345892548561, -0.17639927566051483, 0.11296813189983368, -0.20255765318870544, 0.054472267627716064, -0.0031937926542013884, 0.051877461373806, 0.1364840865135193, 0.07877768576145172, 0.21024037897586823, 0.04253073409199715, 0.049718551337718964, 0.19684633612632751, 0.18721728026866913, -0.054526589810848236, -0.13339462876319885, -0.06943794339895248, -0.14380189776420593, -0.011903035454452038, 0.19698594510555267, -0.1336999535560608, 0.03313501551747322, 0.1579180359840393, 0.0916505679488182, 0.18594403564929962, 0.15727980434894562, -0.10086728632450104, 0.0246291384100914, -0.16936001181602478, 0.16976705193519592, -0.06829146295785904, 0.029751216992735863, -0.16014143824577332, 0.05954797938466072, -0.1807996779680252, -0.028687486425042152, -0.12049467116594315, 0.09038784354925156, -0.05665801465511322, 0.152204692363739, 0.07637667655944824, 0.0001972776371985674, 0.10974745452404022, 0.20956696569919586, -0.17222830653190613, 0.09027821570634842, 0.05590248107910156, -0.14388449490070343, 0.2395947128534317, 0.07445244491100311, 0.097088523209095, -0.04766929894685745, 0.012459715828299522]"
student,U00223,"['CANON_0001', 'CANON_0002']","[0.01328936219215393, -0.07052994519472122, 0.028424600139260292, 0.022234026342630386, -0.25497666001319885, -0.11963057518005371, -0.018039852380752563, -0.09458664804697037, -0.19579781591892242, -0.066918283700943, 0.21320226788520813, 0.09458561986684799, -0.0015985716599971056, 0.17699728906154633, -0.0589483268558979, 0.1323339194059372, -0.12875378131866455, 0.014303475618362427, 0.13779565691947937, 0.050385698676109314, 0.16434992849826813, -0.04870636761188507, 0.13008639216423035, 0.22321085631847382, -0.04860429838299751, -0.08999352902173996, -0.1164274737238884, -0.0009421946597285569, 0.05760655552148819, -0.03203946724534035, 0.2664036452770233, 0.01844608038663864, 0.004164656158536673, 0.009424964897334576, -0.019089624285697937, 0.16886994242668152, 0.20575475692749023, -0.07806681096553802, 0.210312157869339, 0.0515783429145813, 0.21084316074848175, -0.15761443972587585, 0.03141455352306366, -0.15592218935489655, 0.04606090486049652, -0.08433875441551208, 0.04744180291891098, -0.19937381148338318, 0.18750405311584473, -0.25148123502731323, -0.03556881099939346, 0.2084517478942871, -0.03619743138551712, 0.07298141717910767, 0.05618464574217796, -0.06961861252784729, 0.08304441720247269, -0.06411777436733246, -0.18652574717998505, 0.010261587798595428, -0.051330212503671646, 0.20070450007915497, -0.018751392140984535, -0.06506969779729843]"
