user_id,job_id,match_score,recommended
U00565,J00211,0.14285714285714285,0
U00446,J00356,0.0,0
U00406,J00297,0.16666666666666666,0
U00247,J00430,0.0,0
U00597,J00429,0.14285714285714285,0
U00183,J00256,0.2857142857142857,0
U00372,J00444,0.0,0
U00438,J00294,0.0,0
U00391,J00091,0.0,0
U00843,J00360,0.2,0
U00836,J00034,0.0,0
U00184,J00403,0.5,0
U00014,J00292,0.0,0
U00112,J00463,0.0,0
U00025,J00430,0.16666666666666666,0
U00345,J00437,0.0,0
U00495,J00122,0.0,0
U00475,J00240,0.3333333333333333,0
U00549,J00059,0.16666666666666666,0
U00990,J00494,0.5,0
U00358,J00358,0.2,0
U00826,J00034,0.0,0
U00931,J00257,0.16666666666666666,0
U00138,J00308,0.2,0
U00455,J00337,0.4,0
U00036,J00147,0.0,0
U00503,J00408,0.4,0
U00077,J00213,0.0,0
U00902,J00411,0.3333333333333333,0
U00289,J00258,0.14285714285714285,0
U00471,J00474,0.0,0
U00594,J00057,0.16666666666666666,0
U00745,J00405,0.3333333333333333,0
U00987,J00259,0.0,0
U00130,J00410,0.4,0
U00773,J00312,0.16666666666666666,0
U00448,J00435,0.2857142857142857,0
U00164,J00379,0.0,0
U00613,J00065,0.16666666666666666,0
U00602,J00168,0.125,0
U00029,J00110,0.42857142857142855,0
U00826,J00279,0.42857142857142855,0
U00418,J00226,0.0,0
U00634,J00098,0.0,0
U00482,J00081,0.16666666666666666,0
U00581,J00308,0.25,0
U00451,J00140,0.0,0
U00703,J00353,0.5,0
U00726,J00386,0.16666666666666666,0
U00908,J00054,0.0,0
U00780,J00099,0.2,0
U00485,J00333,0.3333333333333333,0
U00443,J00183,0.4,0
U00653,J00197,0.25,0
U00005,J00272,0.0,0
U00033,J00217,0.16666666666666666,0
U00318,J00022,0.125,0
U00607,J00021,0.3333333333333333,0
U00184,J00345,0.2857142857142857,0
U00850,J00245,0.2,0
U00277,J00433,0.14285714285714285,0
U00150,J00244,0.0,0
U00057,J00183,0.2,0
U00918,J00436,0.0,0
U00073,J00441,0.14285714285714285,0
U00859,J00351,0.8,1
U00178,J00435,0.125,0
U01000,J00463,0.14285714285714285,0
U00598,J00298,0.125,0
U00066,J00331,0.14285714285714285,0
U00901,J00321,0.3333333333333333,0
U00434,J00423,0.14285714285714285,0
U00932,J00288,0.0,0
U00173,J00067,0.14285714285714285,0
U00934,J00348,0.16666666666666666,0
U00685,J00121,0.2,0
U00466,J00442,0.16666666666666666,0
U00919,J00414,0.0,0
U00772,J00075,0.0,0
U00945,J00229,0.3333333333333333,0
U00594,J00329,0.25,0
U00212,J00370,0.14285714285714285,0
U00134,J00247,0.0,0
U00809,J00215,0.16666666666666666,0
U00950,J00064,0.16666666666666666,0
U00791,J00251,0.25,0
U00139,J00419,0.0,0
U00104,J00403,0.5,0
U00806,J00186,0.3333333333333333,0
U00244,J00267,0.0,0
U00110,J00303,0.14285714285714285,0
U00386,J00453,0.2,0
U00868,J00088,0.0,0
U00796,J00390,0.2,0
U00277,J00102,0.16666666666666666,0
U00449,J00150,0.0,0
U00259,J00025,0.16666666666666666,0
U00677,J00490,0.0,0
U00569,J00220,0.16666666666666666,0
U00908,J00058,0.42857142857142855,0
U00022,J00337,0.0,0
U00791,J00029,0.5,0
U00714,J00267,0.2,0
U00940,J00491,0.14285714285714285,0
U00935,J00249,0.0,0
U00800,J00192,0.0,0
U00412,J00057,0.2857142857142857,0
U00203,J00373,0.8,1
U00611,J00447,0.16666666666666666,0
U00334,J00025,0.0,0
U00998,J00284,0.2,0
U00510,J00057,0.14285714285714285,0
U00160,J00283,0.14285714285714285,0
U00387,J00406,0.6,1
U00816,J00131,0.16666666666666666,0
U00866,J00433,0.0,0
U00651,J00038,0.0,0
U00637,J00462,0.3333333333333333,0
U00037,J00139,0.3333333333333333,0
U00754,J00445,0.14285714285714285,0
U00797,J00251,0.2,0
U00729,J00225,0.3333333333333333,0
U00811,J00172,0.4,0
U00367,J00427,0.0,0
U00302,J00398,0.25,0
U00541,J00295,0.0,0
U00753,J00464,0.4,0
U00709,J00500,0.75,1
U00127,J00395,0.0,0
U00917,J00139,0.8,1
U00730,J00384,0.2857142857142857,0
U00439,J00054,0.0,0
U00664,J00456,0.14285714285714285,0
U00884,J00251,0.4,0
U00784,J00015,0.0,0
U00255,J00252,0.4,0
U00851,J00113,0.3333333333333333,0
U00992,J00101,0.25,0
U00714,J00490,0.0,0
U00073,J00339,0.5,0
U00221,J00235,0.2,0
U00135,J00498,0.5,0
U00235,J00239,0.0,0
U00898,J00223,0.3333333333333333,0
U00662,J00186,0.25,0
U00085,J00393,0.14285714285714285,0
U00946,J00005,0.25,0
U00151,J00086,0.0,0
U00945,J00053,0.16666666666666666,0
U00812,J00230,0.2857142857142857,0
U00247,J00076,0.0,0
U00804,J00395,0.4,0
U00851,J00449,0.2857142857142857,0
U00942,J00199,0.0,0
U00317,J00126,0.0,0
U00047,J00012,0.16666666666666666,0
U00125,J00010,0.2,0
U00558,J00025,0.3333333333333333,0
U00630,J00296,0.14285714285714285,0
U00285,J00378,0.0,0
U00255,J00465,0.2,0
U00053,J00172,0.3333333333333333,0
U00687,J00235,0.2,0
U00203,J00292,0.16666666666666666,0
U00004,J00218,0.14285714285714285,0
U00914,J00473,0.0,0
U00422,J00469,0.125,0
U00750,J00228,0.0,0
U00322,J00330,0.16666666666666666,0
U00254,J00433,0.2,0
U00654,J00455,0.125,0
U00450,J00067,0.14285714285714285,0
U00220,J00290,0.0,0
U00365,J00323,0.6666666666666666,1
U00151,J00289,0.16666666666666666,0
U00710,J00468,0.14285714285714285,0
U00901,J00430,0.0,0
U00081,J00317,0.2857142857142857,0
U00171,J00011,0.3333333333333333,0
U00529,J00449,0.2857142857142857,0
U00859,J00342,0.2857142857142857,0
U00011,J00329,0.0,0
U00553,J00256,0.5,0
U00836,J00066,0.4,0
U00523,J00076,0.0,0
U00407,J00087,0.0,0
U00660,J00473,0.0,0
U00718,J00077,0.4,0
U00813,J00430,0.25,0
U00898,J00303,0.0,0
U00907,J00125,0.3333333333333333,0
U00131,J00378,0.0,0
U00648,J00047,0.4,0
U00224,J00309,0.125,0
U00788,J00067,0.16666666666666666,0
U00531,J00131,0.2857142857142857,0
U00213,J00430,0.2,0
U00223,J00096,0.0,0
U00692,J00230,0.125,0
U00300,J00136,0.0,0
U00394,J00371,0.0,0
U00682,J00337,0.14285714285714285,0
U00207,J00361,0.2,0
U00372,J00285,0.2,0
U00303,J00103,0.2857142857142857,0
U00574,J00068,0.14285714285714285,0
U00015,J00319,0.2,0
U00441,J00433,0.0,0
U00299,J00446,0.2,0
U00575,J00212,0.0,0
U00494,J00424,0.14285714285714285,0
U00396,J00203,0.1111111111111111,0
U00690,J00034,0.4,0
U00147,J00073,0.16666666666666666,0
U00223,J00294,0.0,0
U00483,J00202,0.4,0
U00219,J00258,0.14285714285714285,0
U00002,J00143,0.14285714285714285,0
U00057,J00470,0.6,1
U00327,J00281,0.3333333333333333,0
U00658,J00442,0.0,0
U00643,J00389,0.0,0
U00226,J00211,0.14285714285714285,0
U00370,J00344,0.0,0
U00312,J00292,0.6,1
U00651,J00321,0.16666666666666666,0
U00704,J00477,0.2,0
U00476,J00068,0.42857142857142855,0
U00337,J00124,0.16666666666666666,0
U00304,J00282,0.125,0
U00595,J00099,0.2,0
U00095,J00169,0.2,0
U00591,J00247,0.0,0
U00442,J00300,0.3333333333333333,0
U00827,J00405,0.16666666666666666,0
U00046,J00025,0.0,0
U00380,J00420,0.0,0
U00564,J00203,0.125,0
U00592,J00492,0.14285714285714285,0
U00960,J00058,0.2857142857142857,0
U00646,J00466,0.125,0
U00489,J00010,0.14285714285714285,0
U00247,J00143,0.75,1
U00297,J00143,0.14285714285714285,0
U00631,J00453,0.16666666666666666,0
U00088,J00154,0.3333333333333333,0
U00678,J00367,0.14285714285714285,0
U00560,J00159,0.0,0
U00590,J00294,0.2,0
U00310,J00492,0.14285714285714285,0
U00208,J00012,0.42857142857142855,0
U00010,J00423,0.4,0
U00560,J00092,0.2,0
U00696,J00171,0.2857142857142857,0
U00741,J00330,0.16666666666666666,0
U00937,J00057,0.125,0
U00141,J00387,0.125,0
U00349,J00046,0.25,0
U00539,J00422,0.16666666666666666,0
U00382,J00084,0.16666666666666666,0
U00993,J00422,0.25,0
U00637,J00237,0.5,0
U00117,J00175,0.3333333333333333,0
U00833,J00311,0.3333333333333333,0
U00866,J00339,0.6,1
U00661,J00068,0.16666666666666666,0
U00876,J00454,0.3333333333333333,0
U00324,J00226,0.0,0
U00108,J00261,0.0,0
U00645,J00068,0.3333333333333333,0
U00867,J00091,0.16666666666666666,0
U00167,J00105,0.125,0
U00799,J00058,0.5,0
U00457,J00346,0.2857142857142857,0
U00897,J00263,0.16666666666666666,0
U00272,J00405,0.3333333333333333,0
U00727,J00160,0.0,0
U00362,J00418,0.3333333333333333,0
U00734,J00085,0.2857142857142857,0
U00947,J00042,0.0,0
U00802,J00358,0.2857142857142857,0
U00132,J00004,0.3333333333333333,0
U00358,J00412,0.0,0
U00651,J00028,0.25,0
U00374,J00377,0.3333333333333333,0
U00098,J00084,0.0,0
U00858,J00454,0.1111111111111111,0
U00089,J00284,0.2,0
U00123,J00438,0.14285714285714285,0
U00075,J00321,0.4,0
U00122,J00290,0.25,0
U00811,J00465,0.3333333333333333,0
U00030,J00118,1.0,1
U00152,J00471,0.42857142857142855,0
U00247,J00344,0.0,0
U00735,J00122,0.25,0
U00173,J00051,0.42857142857142855,0
U00236,J00388,0.0,0
U00881,J00115,0.2,0
U00835,J00092,0.0,0
U00273,J00400,0.4,0
U00800,J00123,0.2,0
U00762,J00268,0.16666666666666666,0
U00636,J00359,0.0,0
U00768,J00190,0.3333333333333333,0
U00254,J00245,0.0,0
U00218,J00388,0.14285714285714285,0
U00637,J00143,0.14285714285714285,0
U00739,J00073,0.0,0
U00827,J00465,0.125,0
U00595,J00353,0.2,0
U00364,J00259,0.0,0
U00962,J00305,0.0,0
U00823,J00207,0.2857142857142857,0
U00579,J00215,0.2,0
U00677,J00299,0.25,0
U00035,J00298,0.5,0
U00113,J00010,0.0,0
U00581,J00360,0.2,0
U00865,J00414,0.4,0
U00113,J00142,0.0,0
U00468,J00195,0.2857142857142857,0
U00890,J00310,0.16666666666666666,0
U00933,J00198,0.14285714285714285,0
U00120,J00246,0.16666666666666666,0
U00100,J00145,0.0,0
U00048,J00255,0.14285714285714285,0
U00921,J00401,0.14285714285714285,0
U00306,J00151,0.0,0
U00514,J00052,0.125,0
U00678,J00286,0.0,0
U00811,J00405,0.0,0
U00226,J00432,0.0,0
U00355,J00146,0.14285714285714285,0
U00867,J00117,0.0,0
U00373,J00166,0.1111111111111111,0
U00403,J00329,0.0,0
U00612,J00274,0.14285714285714285,0
U00371,J00275,0.125,0
U00428,J00198,0.0,0
U00594,J00055,0.4,0
U00462,J00480,0.14285714285714285,0
U00786,J00435,0.2,0
U00903,J00052,0.14285714285714285,0
U00396,J00375,0.0,0
U00549,J00237,0.2857142857142857,0
U00161,J00127,0.2,0
U00684,J00015,0.16666666666666666,0
U00358,J00321,0.16666666666666666,0
U00443,J00147,0.2857142857142857,0
U00736,J00153,0.2,0
U00977,J00026,0.6,1
U00764,J00347,0.3333333333333333,0
U00934,J00293,0.0,0
U00954,J00136,0.0,0
U00277,J00356,0.2,0
U00016,J00451,0.0,0
U00365,J00186,0.16666666666666666,0
U00768,J00430,0.0,0
U00005,J00179,0.16666666666666666,0
U00102,J00354,0.0,0
U00874,J00152,0.125,0
U00622,J00077,0.4,0
U00378,J00024,0.16666666666666666,0
U00600,J00092,0.16666666666666666,0
U00197,J00071,0.16666666666666666,0
U00523,J00345,0.0,0
U00264,J00366,0.2,0
U00698,J00441,0.16666666666666666,0
U00912,J00402,0.2,0
U00618,J00020,0.125,0
U00915,J00100,0.3333333333333333,0
U00920,J00453,0.0,0
U00182,J00462,0.125,0
U00370,J00038,0.2,0
U00972,J00304,0.16666666666666666,0
U00207,J00420,0.0,0
U00613,J00066,0.25,0
U00639,J00374,0.0,0
U00553,J00286,0.3333333333333333,0
U00700,J00449,0.0,0
U00856,J00021,0.14285714285714285,0
U00018,J00420,0.0,0
U00945,J00492,0.1111111111111111,0
U00473,J00454,0.6666666666666666,1
U00747,J00308,0.4,0
U00732,J00460,0.0,0
U00248,J00358,0.2857142857142857,0
U00413,J00224,0.2857142857142857,0
U00433,J00045,0.125,0
U00311,J00185,0.42857142857142855,0
U00152,J00154,0.16666666666666666,0
U00868,J00243,0.0,0
U00322,J00282,0.3333333333333333,0
U00459,J00234,0.2,0
U00209,J00049,0.0,0
U00001,J00092,0.6,1
U00710,J00179,0.4,0
U00547,J00328,0.14285714285714285,0
U00056,J00264,0.4,0
U00770,J00400,0.0,0
U00986,J00450,0.3333333333333333,0
U00891,J00392,0.0,0
U00434,J00339,0.5,0
U00590,J00459,0.4,0
U00026,J00205,0.16666666666666666,0
U00515,J00167,0.125,0
U00414,J00056,0.25,0
U00021,J00485,0.0,0
U00945,J00356,0.0,0
U00126,J00464,0.25,0
U00701,J00136,0.0,0
U00996,J00126,0.2,0
U00624,J00040,0.0,0
U00333,J00128,0.2,0
U00688,J00251,0.3333333333333333,0
U00124,J00026,0.16666666666666666,0
U00368,J00496,0.3333333333333333,0
U00043,J00076,0.25,0
U00794,J00398,0.0,0
U00824,J00087,0.14285714285714285,0
U00580,J00414,0.0,0
U00936,J00408,0.16666666666666666,0
U00258,J00117,0.2857142857142857,0
U00708,J00297,0.2,0
U00399,J00409,0.4,0
U00463,J00112,0.0,0
U00872,J00276,0.2,0
U00432,J00217,0.25,0
U00866,J00142,0.2,0
U00871,J00383,0.3333333333333333,0
U00329,J00410,0.3333333333333333,0
U00783,J00262,0.2857142857142857,0
U00635,J00228,0.16666666666666666,0
U00609,J00469,0.0,0
U00121,J00102,0.0,0
U00794,J00368,0.14285714285714285,0
U00748,J00497,0.125,0
U00251,J00017,0.0,0
U00555,J00453,0.0,0
U00151,J00372,0.2,0
U00083,J00288,0.25,0
U00848,J00430,0.2,0
U00979,J00163,0.0,0
U00168,J00342,0.6666666666666666,1
U00227,J00150,0.0,0
U00422,J00320,0.14285714285714285,0
U00846,J00068,0.4,0
U00999,J00195,0.2,0
U00844,J00267,0.0,0
U00842,J00341,0.42857142857142855,0
U00468,J00433,0.2857142857142857,0
U00812,J00310,0.25,0
U00273,J00002,0.3333333333333333,0
U00323,J00144,0.16666666666666666,0
U00610,J00217,0.42857142857142855,0
U00528,J00054,0.0,0
U00545,J00241,0.0,0
U00158,J00174,0.25,0
U00855,J00347,0.2857142857142857,0
U00744,J00346,0.0,0
U00405,J00491,0.5,0
U00066,J00071,0.4,0
U00718,J00250,0.2,0
U00460,J00214,0.3333333333333333,0
U00030,J00020,0.16666666666666666,0
U00358,J00419,0.3333333333333333,0
U00972,J00113,0.0,0
U00470,J00178,0.16666666666666666,0
U00247,J00167,0.0,0
U00047,J00493,0.0,0
U00569,J00013,0.0,0
U00164,J00491,0.2,0
U00017,J00191,0.2,0
U00277,J00381,0.125,0
U00289,J00325,0.2,0
U00534,J00328,0.2857142857142857,0
U00661,J00258,0.16666666666666666,0
U00468,J00128,0.14285714285714285,0
U00332,J00286,0.3333333333333333,0
U00964,J00404,0.25,0
U00113,J00054,0.0,0
U00571,J00409,0.0,0
U00953,J00083,0.0,0
U00775,J00219,0.14285714285714285,0
U00317,J00276,0.16666666666666666,0
U00097,J00109,0.8,1
U00467,J00464,0.25,0
U00071,J00348,0.0,0
U00161,J00011,0.14285714285714285,0
U00509,J00264,0.0,0
U00553,J00067,0.16666666666666666,0
U00746,J00360,0.16666666666666666,0
U00891,J00326,0.16666666666666666,0
U00341,J00114,0.2857142857142857,0
U00310,J00073,0.25,0
U00244,J00185,0.14285714285714285,0
U00246,J00323,0.25,0
U00072,J00499,0.42857142857142855,0
U00116,J00231,0.2,0
U00466,J00015,0.0,0
U00809,J00118,0.25,0
U00577,J00477,0.25,0
U00909,J00396,0.16666666666666666,0
U00199,J00460,0.0,0
U00295,J00062,0.0,0
U00872,J00172,0.25,0
U00331,J00203,0.14285714285714285,0
U00534,J00104,0.125,0
U00284,J00124,0.2,0
U00148,J00186,0.16666666666666666,0
U00410,J00346,0.5,0
U00412,J00282,0.125,0
U00479,J00421,0.3333333333333333,0
U00088,J00062,0.0,0
U00470,J00129,0.0,0
U00474,J00474,0.2,0
U00170,J00002,0.14285714285714285,0
U00124,J00487,0.14285714285714285,0
U00284,J00230,0.2,0
U00240,J00283,0.2,0
U01000,J00150,0.16666666666666666,0
U00217,J00381,0.0,0
U00858,J00442,0.3333333333333333,0
U00403,J00203,0.3333333333333333,0
U00477,J00080,0.0,0
U00599,J00387,0.14285714285714285,0
U00101,J00230,0.16666666666666666,0
U00473,J00082,0.0,0
U00334,J00236,0.0,0
U00127,J00496,0.0,0
U00148,J00207,0.2,0
U00725,J00011,0.2,0
U00737,J00156,0.2,0
U00598,J00149,0.3333333333333333,0
U00035,J00499,0.0,0
U00948,J00302,0.0,0
U00932,J00458,0.16666666666666666,0
U00480,J00027,0.2857142857142857,0
U00284,J00484,0.0,0
U00016,J00407,0.0,0
U00438,J00270,0.25,0
U00396,J00039,0.25,0
U00010,J00285,0.2,0
U00663,J00233,0.0,0
U00856,J00494,0.14285714285714285,0
U00131,J00437,0.0,0
U00694,J00293,0.5,0
U00774,J00191,0.14285714285714285,0
U00585,J00082,0.0,0
U00605,J00313,0.125,0
U00861,J00365,0.0,0
U00424,J00335,0.0,0
U00437,J00466,0.3333333333333333,0
U00423,J00025,0.25,0
U00855,J00188,0.0,0
U00146,J00175,0.3333333333333333,0
U00378,J00384,0.2857142857142857,0
U00016,J00054,0.0,0
U00918,J00204,0.14285714285714285,0
U00193,J00322,0.2857142857142857,0
U00277,J00237,0.125,0
U00882,J00498,0.2,0
U00535,J00400,0.4,0
U00085,J00271,0.14285714285714285,0
U00139,J00389,0.14285714285714285,0
U00269,J00028,0.16666666666666666,0
U00838,J00270,0.2857142857142857,0
U00354,J00185,0.16666666666666666,0
U00063,J00345,0.5,0
U00967,J00059,0.0,0
U00001,J00435,0.0,0
U00871,J00457,0.0,0
U00640,J00043,0.25,0
U00323,J00027,0.125,0
U00600,J00486,0.16666666666666666,0
U00482,J00292,0.14285714285714285,0
U00733,J00096,0.0,0
U00826,J00054,0.14285714285714285,0
U00842,J00234,0.3333333333333333,0
U00279,J00049,0.2,0
U00600,J00300,0.3333333333333333,0
U00679,J00388,0.6,1
U00162,J00191,0.2,0
U00425,J00305,0.0,0
U00899,J00133,0.0,0
U00135,J00116,0.16666666666666666,0
U00185,J00200,0.3333333333333333,0
U00057,J00252,0.0,0
U00991,J00214,0.25,0
U00873,J00102,0.0,0
U00300,J00361,0.0,0
U00176,J00387,0.25,0
U00872,J00347,0.16666666666666666,0
U00527,J00490,0.0,0
U00685,J00489,0.0,0
U00311,J00008,0.2857142857142857,0
U00720,J00353,0.2857142857142857,0
U00948,J00083,0.2,0
U00233,J00269,0.5,0
U00593,J00407,0.2,0
U00342,J00263,0.16666666666666666,0
U00654,J00268,0.2857142857142857,0
U00729,J00008,0.4,0
U00862,J00205,0.25,0
U00199,J00359,0.3333333333333333,0
U00588,J00374,0.25,0
U00229,J00280,0.25,0
U00070,J00041,0.5,0
U00527,J00068,0.0,0
U00373,J00395,0.16666666666666666,0
U00974,J00253,0.6,1
U00351,J00311,0.0,0
U00634,J00126,0.0,0
U00438,J00022,0.25,0
U00987,J00147,0.16666666666666666,0
U00708,J00335,0.3333333333333333,0
U00671,J00127,0.0,0
U00722,J00263,0.125,0
U00297,J00435,0.0,0
U00229,J00379,0.0,0
U00556,J00104,0.16666666666666666,0
U00755,J00118,0.25,0
U00346,J00453,0.125,0
U00975,J00116,0.14285714285714285,0
U00590,J00460,0.14285714285714285,0
U00828,J00013,0.0,0
U00938,J00003,0.0,0
U00753,J00435,0.5,0
U00636,J00425,0.16666666666666666,0
U00894,J00238,0.5,0
U00747,J00320,0.14285714285714285,0
U00463,J00292,0.0,0
U00767,J00137,0.0,0
U00152,J00042,0.16666666666666666,0
U00983,J00096,0.0,0
U00788,J00340,0.2857142857142857,0
U00608,J00452,0.16666666666666666,0
U00360,J00087,0.5,0
U00682,J00407,0.0,0
U00793,J00094,0.1111111111111111,0
U00749,J00151,0.0,0
U00823,J00449,0.125,0
U00040,J00278,0.2,0
U00585,J00041,0.2,0
U00963,J00180,0.125,0
U00996,J00250,0.14285714285714285,0
U00942,J00069,0.16666666666666666,0
U00570,J00369,0.16666666666666666,0
U00972,J00470,0.14285714285714285,0
U00890,J00032,0.25,0
U00138,J00152,0.16666666666666666,0
U00824,J00415,0.4,0
U00510,J00209,0.125,0
U00175,J00441,0.16666666666666666,0
U00294,J00216,0.4,0
U00129,J00375,0.25,0
U00093,J00218,0.125,0
U00896,J00167,0.3333333333333333,0
U00868,J00023,0.16666666666666666,0
U00371,J00276,0.0,0
U00789,J00465,0.3333333333333333,0
U00475,J00021,0.2,0
U00210,J00106,0.3333333333333333,0
U00135,J00426,0.3333333333333333,0
U00047,J00389,0.16666666666666666,0
U00899,J00082,0.0,0
U00504,J00440,0.4,0
U00181,J00248,0.125,0
U00900,J00291,0.2,0
U00776,J00268,0.14285714285714285,0
U00422,J00356,0.0,0
U00244,J00036,0.2,0
U00148,J00108,0.0,0
U00969,J00154,0.0,0
U00472,J00139,0.1111111111111111,0
U00836,J00416,0.0,0
U00723,J00112,0.0,0
U00527,J00372,0.0,0
U00514,J00372,0.3333333333333333,0
U00375,J00364,0.2857142857142857,0
U00612,J00459,0.0,0
U00972,J00363,0.25,0
U00643,J00424,0.2,0
U00774,J00049,0.6,1
U00909,J00396,0.16666666666666666,0
U00258,J00098,0.14285714285714285,0
U00645,J00320,0.16666666666666666,0
U00921,J00117,0.16666666666666666,0
U00989,J00028,0.0,0
U00525,J00037,0.0,0
U00920,J00419,0.0,0
U00492,J00162,0.0,0
U00851,J00436,0.6,1
U00757,J00199,0.4,0
U00438,J00306,0.0,0
U00714,J00115,0.25,0
U00985,J00443,0.14285714285714285,0
U00317,J00182,0.5,0
U00900,J00123,0.0,0
U00134,J00467,0.2,0
U00576,J00323,0.25,0
U00589,J00203,0.5,0
U00619,J00004,0.25,0
U00269,J00374,0.2,0
U00165,J00289,0.125,0
U00114,J00249,0.5,0
U00966,J00249,0.0,0
U00038,J00447,0.0,0
U00975,J00058,0.42857142857142855,0
U00890,J00302,0.25,0
U00704,J00311,0.2857142857142857,0
U00758,J00113,0.3333333333333333,0
U00266,J00219,0.14285714285714285,0
U00839,J00036,0.2,0
U00023,J00472,0.5,0
U00811,J00093,0.16666666666666666,0
U00146,J00001,0.0,0
U00351,J00432,0.0,0
U00755,J00150,0.25,0
U00376,J00183,0.0,0
U00471,J00008,0.125,0
U00887,J00443,0.0,0
U00214,J00113,0.14285714285714285,0
U00170,J00417,0.3333333333333333,0
U00572,J00041,0.4,0
U00443,J00234,0.16666666666666666,0
U00321,J00480,0.5,0
U00927,J00215,0.2,0
U00838,J00240,0.0,0
U00474,J00069,0.14285714285714285,0
U00211,J00320,0.0,0
U00176,J00297,0.0,0
U00858,J00151,0.0,0
U00030,J00367,0.0,0
U00195,J00143,0.3333333333333333,0
U00218,J00064,0.2857142857142857,0
U00185,J00038,0.16666666666666666,0
U00285,J00356,0.3333333333333333,0
U00426,J00436,0.3333333333333333,0
U00673,J00234,0.2,0
U00641,J00183,0.25,0
U00291,J00190,0.5,0
U00855,J00297,0.0,0
U00987,J00455,0.2,0
U00403,J00295,0.0,0
U00115,J00485,0.14285714285714285,0
U00503,J00224,0.16666666666666666,0
U00297,J00092,0.0,0
U00785,J00174,0.25,0
U00224,J00331,0.2857142857142857,0
U00143,J00494,0.2,0
U00650,J00362,0.0,0
U00730,J00372,0.14285714285714285,0
U00951,J00448,0.3333333333333333,0
U00928,J00417,0.0,0
U00975,J00101,0.25,0
U00691,J00340,0.16666666666666666,0
U00997,J00225,0.3333333333333333,0
U00652,J00066,0.0,0
U00650,J00191,0.16666666666666666,0
U00728,J00208,0.25,0
U00372,J00180,0.125,0
U00127,J00248,0.14285714285714285,0
U00851,J00207,0.125,0
U00764,J00215,0.16666666666666666,0
U00345,J00352,0.14285714285714285,0
U00547,J00035,0.16666666666666666,0
U00045,J00155,0.0,0
U00139,J00076,0.0,0
U00448,J00090,0.25,0
U00807,J00316,0.125,0
U00534,J00454,0.5,0
U00508,J00402,0.4,0
U00697,J00353,0.0,0
U00377,J00275,0.14285714285714285,0
U00011,J00221,0.2,0
U00109,J00274,0.0,0
U00214,J00380,0.25,0
U00148,J00181,0.3333333333333333,0
U00311,J00199,0.16666666666666666,0
U00407,J00375,0.0,0
U00697,J00140,0.14285714285714285,0
U00743,J00242,0.2,0
U00704,J00074,0.2,0
U00260,J00239,0.5,0
U00211,J00169,0.0,0
U00599,J00335,0.0,0
U00309,J00093,0.16666666666666666,0
U00194,J00086,0.0,0
U00072,J00107,0.4,0
U00168,J00400,0.14285714285714285,0
U00475,J00265,0.2,0
U00517,J00376,0.0,0
U00567,J00455,0.2,0
U00486,J00037,0.0,0
U00741,J00368,0.0,0
U00358,J00304,0.0,0
U00501,J00435,0.3333333333333333,0
U00910,J00437,0.16666666666666666,0
U00727,J00473,0.0,0
U00877,J00457,0.2,0
U00467,J00137,0.16666666666666666,0
U00418,J00121,0.16666666666666666,0
U00642,J00315,0.3333333333333333,0
U00445,J00485,0.25,0
U00001,J00246,0.14285714285714285,0
U00802,J00214,0.16666666666666666,0
U00853,J00034,0.4,0
U00363,J00318,0.0,0
U00159,J00495,0.16666666666666666,0
U00021,J00206,0.0,0
U00311,J00127,0.0,0
U00843,J00184,0.0,0
U00032,J00255,0.16666666666666666,0
U00093,J00041,0.5,0
U00628,J00360,0.3333333333333333,0
U00128,J00338,0.0,0
U00302,J00318,0.16666666666666666,0
U00412,J00066,0.14285714285714285,0
U00736,J00033,0.25,0
U00991,J00407,0.25,0
U00034,J00172,0.2,0
U00335,J00497,0.0,0
U00276,J00311,0.25,0
U00145,J00203,0.3333333333333333,0
U00646,J00145,0.0,0
U00012,J00197,0.14285714285714285,0
U00965,J00455,0.3333333333333333,0
U00094,J00494,0.2857142857142857,0
U00351,J00248,0.16666666666666666,0
U00538,J00426,0.2,0
U00281,J00275,0.3333333333333333,0
U00277,J00134,0.0,0
U00436,J00012,0.125,0
U00286,J00385,0.0,0
U00390,J00300,0.16666666666666666,0
U00462,J00017,0.125,0
U00544,J00441,0.25,0
U00741,J00412,0.0,0
U00158,J00143,0.0,0
U00851,J00029,0.0,0
U00010,J00358,0.14285714285714285,0
U00927,J00172,0.25,0
U00972,J00046,0.0,0
U00209,J00357,0.16666666666666666,0
U00686,J00307,0.0,0
U00810,J00155,0.16666666666666666,0
U00226,J00017,0.16666666666666666,0
U00766,J00456,0.3333333333333333,0
U00053,J00268,0.125,0
U00669,J00095,0.2,0
U00621,J00173,0.0,0
U00068,J00118,0.0,0
U00283,J00437,0.3333333333333333,0
U00681,J00388,0.6,1
U00659,J00239,0.0,0
U00799,J00054,0.4,0
U00690,J00085,0.125,0
U00914,J00119,0.16666666666666666,0
U00067,J00089,0.2,0
U00713,J00120,0.0,0
U00753,J00429,0.2857142857142857,0
U00559,J00332,0.2857142857142857,0
U00483,J00438,0.0,0
U00888,J00235,0.0,0
U00167,J00420,0.0,0
U00805,J00065,0.125,0
U00118,J00266,0.25,0
U00295,J00495,0.4,0
U00934,J00219,0.16666666666666666,0
U00499,J00337,0.14285714285714285,0
U00925,J00050,0.2,0
U00656,J00307,0.0,0
U00555,J00139,0.16666666666666666,0
U00426,J00261,0.3333333333333333,0
U00481,J00319,0.0,0
U00515,J00270,0.0,0
